classifier_name,dataset_name,accuracy
RCA,Dataset291,0.571900845
RCA,Dataset292,0.574522972
RCA,Dataset293,0.531168163
RCA,Dataset294,0.239943534
RCA,Dataset295,0.408651114
RCA,Dataset296,0.34991613
RCA,Dataset297,0.375221223
RCA,Dataset298,0.499095827
RCA,Dataset299,0.473092854
RCA,Dataset300,0.41399765
RCA,Dataset301,0.263843626
RCA,Dataset302,0.250980377
RCA,Dataset303,0.280051708
RCA,Dataset304,0.199349061
RCA,Dataset305,0.384205848
RCA,Dataset306,0.344364941
RCA,Dataset307,0.402864814
RCA,Dataset308,0.368788153
RCA,Dataset309,0.416518629
RCA,Dataset310,0.29307279
RCA,Dataset311,0.368588299
RCA,Dataset312,0.356216967
RCA,Dataset313,0.360706866
RCA,Dataset314,0.346688449
RCA,Dataset315,0.516556323
RCA,Dataset316,0.445293814
RCA,Dataset317,0.417437226
RCA,Dataset318,0.404145062
RCA,Dataset319,0.425456136
RCA,Dataset320,0.335511953
RCA,Dataset321,0.402047485
RCA,Dataset322,0.439673692
RCA,Dataset323,0.566085875
RCA,Dataset324,0.474464566
RCA,Dataset325,0.425266922
RCA,Dataset326,0.407247633
RCA,Dataset327,0.440798223
RCA,Dataset328,0.358429581
RCA,Dataset329,0.345032126
RCA,Dataset330,0.356418163
RCA,Dataset331,0.342936784
RCA,Dataset332,0.413976103
RCA,Dataset333,0.537925303
RCA,Dataset334,0.473451316
RCA,Dataset335,0.433159709
RCA,Dataset336,0.41577369
RCA,Dataset337,0.43750003
RCA,Dataset338,0.354838699
RCA,Dataset339,0.487847239
RCA,Dataset340,0.414141417
RCA,Dataset341,0.36886102
RCA,Dataset342,0.42911461
RCA,Dataset343,0.572944283
RCA,Dataset344,0.420671821
RCA,Dataset345,0.444333971
RCA,Dataset346,0.267857134
RCA,Dataset347,0.478341043
RCA,Dataset348,0.304481298
RCA,Dataset349,0.264611453
RCA,Dataset350,0.286628276
RCA,Dataset351,0.512605071
RCA,Dataset352,0.266055048
RCA,Dataset353,0.212587416
RCA,Dataset354,0.949457705
RCA,Dataset355,0.871624589
RCA,Dataset356,0.959035039
RCA,Dataset357,0.958323956
RCA,Dataset358,0.964350164
RCA,Dataset359,0.962002277
RCA,Dataset360,0.929081261
RCA,Dataset361,0.956581116
RCA,Dataset362,0.957107604
RCA,Dataset363,0.962795973
RCA,Dataset364,0.960850894
RCA,Dataset365,0.940032423
RCA,Dataset366,0.9554286
RCA,Dataset367,0.94823736
RCA,Dataset368,0.95949316
RCA,Dataset369,0.922636092
RCA,Dataset370,0.941016912
RCA,Dataset371,0.942192674
RCA,Dataset372,0.945113838
RCA,Dataset373,0.921021223
RCA,Dataset374,0.948192477
RCA,Dataset375,0.928356171
RCA,Dataset376,0.869819641
RCA,Dataset377,0.870547771
RCA,Dataset378,0.498735458
RCA,Dataset379,0.473529398
RCA,Dataset380,0.460574389
RCA,Dataset381,0.405234635
RCA,Dataset382,0.624017954
RCA,Dataset383,0.549440324
RCA,Dataset384,0.491675943
RCA,Dataset385,0.494505495
RCA,Dataset386,0.495618314
RCA,Dataset387,0.442772686
RCA,Dataset388,0.531781495
RCA,Dataset389,0.497845888
RCA,Dataset390,0.467860907
RCA,Dataset391,0.545454562
RCA,Dataset392,0.63007915
RCA,Dataset393,0.550577343
RCA,Dataset394,0.455590397
RCA,Dataset395,0.448807895
RCA,Dataset396,0.466297328
RCA,Dataset397,0.431726903
RCA,Dataset398,0.517336249
RCA,Dataset399,0.482133865
RCA,Dataset400,0.460348189
RCA,Dataset401,0.590361476
RCA,Dataset402,0.605936587
RCA,Dataset403,0.533522189
RCA,Dataset404,0.425393403
RCA,Dataset405,0.408879697
RCA,Dataset406,0.380571425
RCA,Dataset407,0.410628021
RCA,Dataset408,0.413445383
RCA,Dataset409,0.678700387
RCA,Dataset410,0.65152353
RCA,Dataset411,0.567451835
RCA,Dataset412,0.278664738
RCA,Dataset413,0.284007996
RCA,Dataset414,0.289191127
RCA,Dataset415,0.252184749
RCA,Dataset416,0.253026664
RCA,Dataset417,0.25708887
RCA,Dataset418,0.257060498
RCA,Dataset419,0.508390367
RCA,Dataset420,0.461701006
RCA,Dataset421,0.405730635
RCA,Dataset422,0.385156751
RCA,Dataset423,0.327084661
RCA,Dataset424,0.256151408
RCA,Dataset425,0.297371715
RCA,Dataset426,0.391878814
RCA,Dataset427,0.291097164
RCA,Dataset428,0.246070728
RCA,Dataset429,0.520414352
RCA,Dataset430,0.438271612
RCA,Dataset431,0.623439848
RCA,Dataset432,0.629065931
RCA,Dataset433,0.621922672
RCA,Dataset434,0.36138764
RCA,Dataset435,0.425355792
RCA,Dataset436,0.467302024
RCA,Dataset437,0.344050378
RCA,Dataset438,0.466036141
RCA,Dataset439,0.578643084
RCA,Dataset440,0.491972148
RCA,Dataset441,0.624885857
RCA,Dataset442,0.379146934
RCA,Dataset443,0.50704217
RCA,Dataset444,0.488102525
RCA,Dataset445,0.367464632
RCA,Dataset446,0.564638793
RCA,Dataset447,0.591727197
RCA,Dataset448,0.50265801
RCA,Dataset449,0.622544587
RCA,Dataset450,0.39543727
RCA,Dataset451,0.272994548
RCA,Dataset452,0.366415799
RCA,Dataset453,0.285348713
RCA,Dataset454,0.604638338
RCA,Dataset455,0.594399214
RCA,Dataset456,0.50528121
RCA,Dataset457,0.594646871
RCA,Dataset458,0.356384367
RCA,Dataset459,0.4400298
RCA,Dataset460,0.405539602
RCA,Dataset461,0.37334615
RCA,Dataset462,0.653407395
RCA,Dataset463,0.593908668
RCA,Dataset464,0.510828018
RCA,Dataset465,0.2164125
RCA,Dataset466,0.145131081
RCA,Dataset467,0.179150105
RCA,Dataset468,0.209760278
RCA,Dataset469,0.149302706
RCA,Dataset470,0.32295081
RCA,Dataset471,0.215205416
RCA,Dataset472,0.165895075
RCA,Dataset473,0.204693615
RCA,Dataset474,0.207368419
RCA,Dataset475,0.151668355
RCA,Dataset476,0.33837837
RCA,Dataset477,0.250131935
RCA,Dataset478,0.388818294
RCA,Dataset479,0.398553997
RCA,Dataset480,0.38739574
RCA,Dataset481,0.208441898
RCA,Dataset482,0.26696831
RCA,Dataset483,0.264508963
RCA,Dataset484,0.188222334
RCA,Dataset485,0.351020366
RCA,Dataset486,0.383530766
RCA,Dataset487,0.269511521
RCA,Dataset488,0.462565541
RCA,Dataset489,0.462209284
RCA,Dataset490,0.435491562
RCA,Dataset491,0.255296022
RCA,Dataset492,0.323996246
RCA,Dataset493,0.298336804
RCA,Dataset494,0.213544235
RCA,Dataset495,0.447129905
RCA,Dataset496,0.388042182
RCA,Dataset497,0.271769255
RCA,Dataset498,0.460107684
RCA,Dataset499,0.275572121
RCA,Dataset500,0.259276271
RCA,Dataset501,0.257686675
RCA,Dataset502,0.200584218
RCA,Dataset503,0.455227196
RCA,Dataset504,0.378935307
RCA,Dataset505,0.29070276
RCA,Dataset506,0.458628833
RCA,Dataset507,0.459497869
RCA,Dataset508,0.472470582
RCA,Dataset509,0.384928703
RCA,Dataset510,0.447437048
RCA,Dataset511,0.419080049
RCA,Dataset512,0.354581654
RCA,Dataset513,0.543181837
RCA,Dataset514,0.483678162
RCA,Dataset515,0.367367387
RCA,Dataset516,0.293716878
RCA,Dataset517,0.253109008
RCA,Dataset518,0.472433448
RCA,Dataset519,0.538676679
RCA,Dataset520,0.512241066
RCA,Dataset521,0.271218598
RCA,Dataset522,0.517162502
RCA,Dataset523,0.521620393
RCA,Dataset524,0.494138896
RCA,Dataset525,0.501754403
RCA,Dataset526,0.525922477
RCA,Dataset527,0.525345623
RCA,Dataset528,0.532951236
RCA,Dataset529,0.536768138
RCA,Dataset530,0.5289855
RCA,Dataset531,0.351991922
RCA,Dataset532,0.521541953
RCA,Dataset533,0.54041779
RCA,Dataset534,0.534738898
RCA,Dataset535,0.531992674
RCA,Dataset536,0.52463764
RCA,Dataset537,0.520785749
RCA,Dataset538,0.392412573
RCA,Dataset539,0.50938338
RCA,Dataset540,0.526315749
RCA,Dataset541,0.526749015
RCA,Dataset542,0.484259248
RCA,Dataset543,0.498266906
RCA,Dataset544,0.504096389
RCA,Dataset545,0.44288227
RCA,Dataset546,0.517784834
RCA,Dataset547,0.518056154
RCA,Dataset548,0.507921755
RCA,Dataset549,0.513550699
RCA,Dataset550,0.511478424
RCA,Dataset551,0.513256669
RCA,Dataset552,0.414769262
RCA,Dataset553,0.507642388
RCA,Dataset554,0.462982267
RCA,Dataset555,0.47223565
RCA,Dataset556,0.479236811
RCA,Dataset557,0.374920815
RCA,Dataset558,0.474315882
RCA,Dataset559,0.467915952
RCA,Dataset560,0.9031142
RCA,Dataset561,0.909965038
RCA,Dataset562,0.894294977
RCA,Dataset563,0.818783343
RCA,Dataset564,0.879965067
RCA,Dataset565,0.912402451
RCA,Dataset566,0.878419518
RCA,Dataset567,0.879965842
RCA,Dataset568,0.923243701
RCA,Dataset569,0.901221335
RCA,Dataset570,0.927158117
RCA,Dataset571,0.903309524
RCA,Dataset572,0.920723796
RCA,Dataset573,0.92092818
RCA,Dataset574,0.910256386
RCA,Dataset575,0.902715445
RCA,Dataset576,0.920226693
RCA,Dataset577,0.923043728
RCA,Dataset578,0.90379262
RCA,Dataset579,0.928846955
RCA,Dataset580,0.934247196
RCA,Dataset581,0.93241787
RCA,Dataset582,0.890405118
RCA,Dataset583,0.893737793
RCA,Dataset584,0.905773759
RCA,Dataset585,0.876117527
RCA,Dataset586,0.919281542
RCA,Dataset587,0.916412771
RCA,Dataset588,0.843347132
RCA,Dataset589,0.850848198
RCA,Dataset590,0.856077313
RCA,Dataset591,0.888260901
RCA,Dataset592,0.866607785
RCA,Dataset593,0.907722056
RCA,Dataset594,0.917303085
RCA,Dataset595,0.919023931
RCA,Dataset596,0.858618498
RCA,Dataset597,0.878557444
RCA,Dataset598,0.825027049
RCA,Dataset599,0.854180813
RCA,Dataset600,0.857887864
RCA,Dataset601,0.904157519
RCA,Dataset602,0.865620255
RCA,Dataset603,0.881545067
RCA,Dataset604,0.861990869
RCA,Dataset605,0.871336997
RCA,Dataset606,0.167587817
RCA,Dataset607,0.129056826
RCA,Dataset608,0.127144247
RCA,Dataset609,0.111849539
RCA,Dataset610,0.279702276
RCA,Dataset611,0.179014996
RCA,Dataset612,0.620427072
RCA,Dataset613,0.433279425
RCA,Dataset614,0.460366249
RCA,Dataset615,0.444630563
RCA,Dataset616,0.350132763
RCA,Dataset617,0.406124592
RCA,Dataset618,0.65693599
RCA,Dataset619,0.467716992
RCA,Dataset620,0.615490973
RCA,Dataset621,0.520648241
RCA,Dataset622,0.574039161
RCA,Dataset623,0.559558928
RCA,Dataset624,0.454187632
RCA,Dataset625,0.600238323
RCA,Dataset626,0.71059078
RCA,Dataset627,0.595373273
RCA,Dataset628,0.542720437
RCA,Dataset629,0.485273093
RCA,Dataset630,0.601160526
RCA,Dataset631,0.612614691
RCA,Dataset632,0.49814713
RCA,Dataset633,0.514328599
RCA,Dataset634,0.777870893
RCA,Dataset635,0.630455196
RCA,Dataset636,0.642111838
RCA,Dataset637,0.606144369
RCA,Dataset638,0.211557776
RCA,Dataset639,0.202595338
RCA,Dataset640,0.161720201
RCA,Dataset641,0.417257011
RCA,Dataset642,0.336545318
RCA,Dataset643,0.252459317
RCA,Dataset644,0.230456948
RCA,Dataset645,0.215120554
RCA,Dataset646,0.259854645
RCA,Dataset647,0.234742418
RCA,Dataset648,0.167133242
RCA,Dataset649,0.767441869
RCA,Dataset650,0.788571417
RCA,Dataset651,0.387301624
RCA,Dataset652,0.568807304
RCA,Dataset653,0.75
RCA,Dataset654,0.642487049
RCA,Dataset655,0.429319352
RCA,Dataset656,0.366336644
RCA,Dataset657,0.365904391
RCA,Dataset658,0.358674467
RCA,Dataset659,0.479446471
RCA,Dataset660,0.447518289
RCA,Dataset661,0.938718677
RCA,Dataset662,0.931971192
RCA,Dataset663,0.796370149
RCA,Dataset664,0.836046755
RCA,Dataset665,0.8660146
RCA,Dataset666,0.847432077
RCA,Dataset667,0.72802335
RCA,Dataset668,0.703631043
RCA,Dataset669,0.363435149
RCA,Dataset670,0.266860038
RCA,Dataset671,0.301061004
RCA,Dataset672,0.249641314
RCA,Dataset673,0.272986859
RCA,Dataset674,0.234652117
RCA,Dataset675,0.322976261
RCA,Dataset676,0.339010566
RCA,Dataset677,0.148476452
RCA,Dataset678,0.14955309
RCA,Dataset679,0.416603774
RCA,Dataset680,0.319574714
RCA,Dataset681,0.333333313
RCA,Dataset682,0.330298007
RCA,Dataset683,0.259006232
RCA,Dataset684,0.356407523
RCA,Dataset685,0.429913849
RCA,Dataset686,0.397125602
RCA,Dataset687,0.443514615
RCA,Dataset688,0.447823077
RCA,Dataset689,0.20137693
RCA,Dataset690,0.309348464
RCA,Dataset691,0.445082575
RCA,Dataset692,0.38747558
RCA,Dataset693,0.309739858
RCA,Dataset694,0.3104693
RCA,Dataset695,0.069258809
RCA,Dataset696,0.082535632
RCA,Dataset697,0.307317078
RCA,Dataset698,0.177469134
RCA,Dataset699,0.457627118
RCA,Dataset700,0.459516317
RCA,Dataset701,0.174482003
RCA,Dataset702,0.288587689
RCA,Dataset703,0.460401267
RCA,Dataset704,0.40238449
RCA,Dataset705,0.38228941
RCA,Dataset706,0.448642254
RCA,Dataset707,0.215370879
RCA,Dataset708,0.330043852
RCA,Dataset709,0.419256538
RCA,Dataset710,0.406042278
RCA,Dataset711,0.499443769
RCA,Dataset712,0.498461515
RCA,Dataset713,0.271144271
RCA,Dataset714,0.675687253
RCA,Dataset715,0.771812081
RCA,Dataset716,0.675444663
RCA,Dataset717,0.360141814
RCA,Dataset718,0.175624788
RCA,Dataset719,0.606060624
RCA,Dataset720,0.626373649
RCA,Dataset721,0.336504757
RCA,Dataset722,0.297397763
RCA,Dataset723,0.220935032
RCA,Dataset724,0.214256629
RCA,Dataset725,0.888783932
RCA,Dataset726,0.868264914
RCA,Dataset727,0.173990235
RCA,Dataset728,0.182885915
RCA,Dataset729,0.507261038
RCA,Dataset730,0.412595659
RCA,Dataset731,0.334609061
RCA,Dataset732,0.168850809
RCA,Dataset733,0.374072254
RCA,Dataset734,0.439858496
RCA,Dataset735,0.067129627
RCA,Dataset736,0.203023776
RCA,Dataset737,0.148853615
RCA,Dataset738,0.682958782
RCA,Dataset739,0.641744494
BAH,Dataset1,0.812182724
BAH,Dataset2,0.779069841
BAH,Dataset3,0.799999952
BAH,Dataset4,0.79347831
BAH,Dataset5,0.777142942
BAH,Dataset6,0.779069841
BAH,Dataset7,0.777777731
BAH,Dataset8,0.779069841
BAH,Dataset9,0.782608688
BAH,Dataset10,0.791443884
BAH,Dataset11,0.806818187
BAH,Dataset12,0.779069841
BAH,Dataset13,0.788571417
BAH,Dataset14,0.469999999
BAH,Dataset15,0.779487133
BAH,Dataset16,0.713567853
BAH,Dataset17,0.779487133
BAH,Dataset18,0.804020107
BAH,Dataset19,0.79396981
BAH,Dataset20,0.584158421
BAH,Dataset21,0.730912447
BAH,Dataset22,0.595724881
BAH,Dataset23,0.687732339
BAH,Dataset24,0.739273965
BAH,Dataset25,0.634758353
BAH,Dataset26,0.823420048
BAH,Dataset27,0.407222927
BAH,Dataset28,0.725325882
BAH,Dataset29,0.905027926
BAH,Dataset30,0.892408013
BAH,Dataset31,0.605018616
BAH,Dataset32,0.419132143
BAH,Dataset33,0.590135276
BAH,Dataset34,0.438114971
BAH,Dataset35,0.58453238
BAH,Dataset36,0.483319789
BAH,Dataset37,0.589600325
BAH,Dataset38,0.358513176
BAH,Dataset39,0.424148619
BAH,Dataset40,0.514285743
BAH,Dataset41,0.363741368
BAH,Dataset42,0.571662009
BAH,Dataset43,0.587494373
BAH,Dataset44,0.559193909
BAH,Dataset45,0.411956489
BAH,Dataset46,0.538679242
BAH,Dataset47,0.772978425
BAH,Dataset48,0.946951985
BAH,Dataset49,0.631031513
BAH,Dataset50,0.775114775
BAH,Dataset51,0.940246522
BAH,Dataset52,0.945801318
BAH,Dataset53,0.880760074
BAH,Dataset54,0.939612925
BAH,Dataset55,0.626054764
BAH,Dataset56,0.947125375
BAH,Dataset57,0.953258097
BAH,Dataset58,0.947392642
BAH,Dataset59,0.800531387
BAH,Dataset60,0.743648946
BAH,Dataset61,0.74399817
BAH,Dataset62,0.432007611
BAH,Dataset63,0.653921545
BAH,Dataset64,0.74786216
BAH,Dataset65,0.656824768
BAH,Dataset66,0.44743526
BAH,Dataset67,0.80868566
BAH,Dataset68,0.410538495
BAH,Dataset69,0.556640625
BAH,Dataset70,0.803047836
BAH,Dataset71,0.807041943
BAH,Dataset72,0.632580817
BAH,Dataset73,0.640522897
BAH,Dataset74,0.532929599
BAH,Dataset75,0.56571871
BAH,Dataset76,0.550197601
BAH,Dataset77,0.554858923
BAH,Dataset78,0.543228745
BAH,Dataset79,0.539802909
BAH,Dataset80,0.480398238
BAH,Dataset81,0.524691343
BAH,Dataset82,0.549882114
BAH,Dataset83,0.53828311
BAH,Dataset84,0.527910769
BAH,Dataset85,0.331815213
BAH,Dataset86,0.30480656
BAH,Dataset87,0.236220479
BAH,Dataset88,0.312267691
BAH,Dataset89,0.229105204
BAH,Dataset90,0.317934811
BAH,Dataset91,0.317380339
BAH,Dataset92,0.239386782
BAH,Dataset93,0.247435912
BAH,Dataset94,0.306172818
BAH,Dataset95,0.333522409
BAH,Dataset96,0.321074158
BAH,Dataset97,0.323544562
BAH,Dataset98,0.232631579
BAH,Dataset99,0.20260936
BAH,Dataset100,0.356404155
BAH,Dataset101,0.325847268
BAH,Dataset102,0.321839094
BAH,Dataset103,0.333468854
BAH,Dataset104,0.334683955
BAH,Dataset105,0.319575012
BAH,Dataset106,0.330484331
BAH,Dataset107,0.3336052
BAH,Dataset108,0.340477169
BAH,Dataset109,0.325315922
BAH,Dataset110,0.335388392
BAH,Dataset111,0.340425551
BAH,Dataset112,0.345816761
BAH,Dataset113,0.328020126
BAH,Dataset114,0.34608987
BAH,Dataset115,0.32003358
BAH,Dataset116,0.3464894
BAH,Dataset117,0.316465884
BAH,Dataset118,0.344714105
BAH,Dataset119,0.328968912
BAH,Dataset120,0.32714057
BAH,Dataset121,0.342541426
BAH,Dataset122,0.341809094
BAH,Dataset123,0.330728084
BAH,Dataset124,0.244100884
BAH,Dataset125,0.233360723
BAH,Dataset126,0.243265286
BAH,Dataset127,0.247974053
BAH,Dataset128,0.236280501
BAH,Dataset129,0.236445785
BAH,Dataset130,0.235294119
BAH,Dataset131,0.236065596
BAH,Dataset132,0.216867477
BAH,Dataset133,0.224607781
BAH,Dataset134,0.21131447
BAH,Dataset135,0.263361752
BAH,Dataset136,0.226142749
BAH,Dataset137,0.211948797
BAH,Dataset138,0.207829192
BAH,Dataset139,0.195912629
BAH,Dataset140,0.201847881
BAH,Dataset141,0.202567756
BAH,Dataset142,0.189999998
BAH,Dataset143,0.194982067
BAH,Dataset144,0.204110563
BAH,Dataset145,0.199004978
BAH,Dataset146,0.188624918
BAH,Dataset147,0.204255313
BAH,Dataset148,0.197125256
BAH,Dataset149,0.272608131
BAH,Dataset150,0.264571041
BAH,Dataset151,0.26417613
BAH,Dataset152,0.274584919
BAH,Dataset153,0.263914943
BAH,Dataset154,0.270092249
BAH,Dataset155,0.259675413
BAH,Dataset156,0.255799383
BAH,Dataset157,0.246487886
BAH,Dataset158,0.259675413
BAH,Dataset159,0.272067696
BAH,Dataset160,0.273024172
BAH,Dataset161,0.264009953
BAH,Dataset162,0.25217393
BAH,Dataset163,0.264534861
BAH,Dataset164,0.228057012
BAH,Dataset165,0.265693426
BAH,Dataset166,0.239241436
BAH,Dataset167,0.26598838
BAH,Dataset168,0.220913112
BAH,Dataset169,0.251819521
BAH,Dataset170,0.259664506
BAH,Dataset171,0.260431677
BAH,Dataset172,0.25
BAH,Dataset173,0.258657217
BAH,Dataset174,0.282670438
BAH,Dataset175,0.110217214
BAH,Dataset176,0.090620033
BAH,Dataset177,0.071282268
BAH,Dataset178,0.093155123
BAH,Dataset179,0.1016692
BAH,Dataset180,0.110798873
BAH,Dataset181,0.091122277
BAH,Dataset182,0.107101277
BAH,Dataset183,0.079496264
BAH,Dataset184,0.114986576
BAH,Dataset185,0.11692778
BAH,Dataset186,0.10365399
BAH,Dataset187,0.082270667
BAH,Dataset188,0.035157546
BAH,Dataset189,0.043193214
BAH,Dataset190,0.031094527
BAH,Dataset191,0.037277605
BAH,Dataset192,0.061839528
BAH,Dataset193,0.073761858
BAH,Dataset194,0.076239824
BAH,Dataset195,0.342979729
BAH,Dataset196,0.314101934
BAH,Dataset197,0.254746258
BAH,Dataset198,0.338893592
BAH,Dataset199,0.318857402
BAH,Dataset200,0.30688566
BAH,Dataset201,0.320854634
BAH,Dataset202,0.144465432
BAH,Dataset203,0.321635127
BAH,Dataset204,0.350595534
BAH,Dataset205,0.357960463
BAH,Dataset206,0.316275984
BAH,Dataset207,0.339202404
BAH,Dataset208,0.843137264
BAH,Dataset209,0.532110095
BAH,Dataset210,0.711656451
BAH,Dataset211,0.774509788
BAH,Dataset212,0.531561494
BAH,Dataset213,0.653386414
BAH,Dataset214,0.32710281
BAH,Dataset215,0.257009357
BAH,Dataset216,0.8307693
BAH,Dataset217,0.528301895
BAH,Dataset218,0.723163843
BAH,Dataset219,0.75000006
BAH,Dataset220,0.530201316
BAH,Dataset221,0.63809526
BAH,Dataset222,0.277647078
BAH,Dataset223,0.411214978
BAH,Dataset224,0.862944186
BAH,Dataset225,0.479495287
BAH,Dataset226,0.666666687
BAH,Dataset227,0.740740776
BAH,Dataset228,0.504792333
BAH,Dataset229,0.627450943
BAH,Dataset230,0.308411211
BAH,Dataset231,0.389873445
BAH,Dataset232,0.807881773
BAH,Dataset233,0.59663862
BAH,Dataset234,0.841025651
BAH,Dataset235,0.858536541
BAH,Dataset236,0.729281723
BAH,Dataset237,0.858585835
BAH,Dataset238,0.554054081
BAH,Dataset239,0.590909123
BAH,Dataset240,0.842105269
BAH,Dataset241,0.604838729
BAH,Dataset242,0.800000012
BAH,Dataset243,0.643478274
BAH,Dataset244,0.522875845
BAH,Dataset245,0.567375898
BAH,Dataset246,0.387706846
BAH,Dataset247,0.43428573
BAH,Dataset248,0.732558131
BAH,Dataset249,0.383177578
BAH,Dataset250,0.431095392
BAH,Dataset251,0.642276406
BAH,Dataset252,0.537931025
BAH,Dataset253,0.547297299
BAH,Dataset254,0.834572494
BAH,Dataset255,0.815434635
BAH,Dataset256,0.861924708
BAH,Dataset257,0.905027926
BAH,Dataset258,0.955348849
BAH,Dataset259,0.954460979
BAH,Dataset260,0.84969753
BAH,Dataset261,0.807099521
BAH,Dataset262,0.896327257
BAH,Dataset263,0.853146791
BAH,Dataset264,0.885780811
BAH,Dataset265,0.958585322
BAH,Dataset266,0.957249045
BAH,Dataset267,0.940847754
BAH,Dataset268,0.816753924
BAH,Dataset269,0.812734127
BAH,Dataset270,0.822160184
BAH,Dataset271,0.772277176
BAH,Dataset272,0.89561975
BAH,Dataset273,0.842056096
BAH,Dataset274,0.867041171
BAH,Dataset275,0.952913761
BAH,Dataset276,0.935813904
BAH,Dataset277,0.91257596
BAH,Dataset278,0.741572976
BAH,Dataset279,0.712302625
BAH,Dataset280,0.831084251
BAH,Dataset281,0.813495755
BAH,Dataset282,0.841217816
BAH,Dataset283,0.863419235
BAH,Dataset284,0.869930029
BAH,Dataset285,0.85593617
BAH,Dataset286,0.56934309
BAH,Dataset287,0.523592055
BAH,Dataset288,0.658110857
BAH,Dataset289,0.613793135
BAH,Dataset290,0.642321169
BAH,Dataset291,0.734269381
BAH,Dataset292,0.728936017
BAH,Dataset293,0.706472695
BAH,Dataset294,0.349540085
BAH,Dataset295,0.535987735
BAH,Dataset296,0.49083066
BAH,Dataset297,0.510614514
BAH,Dataset298,0.637988865
BAH,Dataset299,0.601105034
BAH,Dataset300,0.564732134
BAH,Dataset301,0.288172036
BAH,Dataset302,0.282778859
BAH,Dataset303,0.297110289
BAH,Dataset304,0.220504463
BAH,Dataset305,0.382592082
BAH,Dataset306,0.366797507
BAH,Dataset307,0.390561402
BAH,Dataset308,0.37920168
BAH,Dataset309,0.397817463
BAH,Dataset310,0.319054633
BAH,Dataset311,0.377542704
BAH,Dataset312,0.366470128
BAH,Dataset313,0.359055072
BAH,Dataset314,0.355209202
BAH,Dataset315,0.52481693
BAH,Dataset316,0.456468672
BAH,Dataset317,0.428453952
BAH,Dataset318,0.403769851
BAH,Dataset319,0.445553541
BAH,Dataset320,0.352232784
BAH,Dataset321,0.438981563
BAH,Dataset322,0.429128736
BAH,Dataset323,0.555267751
BAH,Dataset324,0.482157677
BAH,Dataset325,0.455655009
BAH,Dataset326,0.425569206
BAH,Dataset327,0.46486491
BAH,Dataset328,0.388502568
BAH,Dataset329,0.359325141
BAH,Dataset330,0.34728682
BAH,Dataset331,0.357578635
BAH,Dataset332,0.419542819
BAH,Dataset333,0.550511241
BAH,Dataset334,0.484821022
BAH,Dataset335,0.423519015
BAH,Dataset336,0.419694096
BAH,Dataset337,0.439049095
BAH,Dataset338,0.376169384
BAH,Dataset339,0.492021263
BAH,Dataset340,0.428935319
BAH,Dataset341,0.415665805
BAH,Dataset342,0.467199981
BAH,Dataset343,0.540318906
BAH,Dataset344,0.468151182
BAH,Dataset345,0.442094654
BAH,Dataset346,0.33559531
BAH,Dataset347,0.486384988
BAH,Dataset348,0.377605706
BAH,Dataset349,0.353516847
BAH,Dataset350,0.344699323
BAH,Dataset351,0.510941923
BAH,Dataset352,0.355222017
BAH,Dataset353,0.289384723
BAH,Dataset354,0.950289011
BAH,Dataset355,0.921805143
BAH,Dataset356,0.958650947
BAH,Dataset357,0.959686697
BAH,Dataset358,0.959462583
BAH,Dataset359,0.957831323
BAH,Dataset360,0.949574053
BAH,Dataset361,0.961275637
BAH,Dataset362,0.954017639
BAH,Dataset363,0.959263504
BAH,Dataset364,0.959872246
BAH,Dataset365,0.953803718
BAH,Dataset366,0.959447026
BAH,Dataset367,0.944099367
BAH,Dataset368,0.954587579
BAH,Dataset369,0.943688393
BAH,Dataset370,0.943700969
BAH,Dataset371,0.936731935
BAH,Dataset372,0.946862042
BAH,Dataset373,0.940817297
BAH,Dataset374,0.953611851
BAH,Dataset375,0.951832235
BAH,Dataset376,0.920379162
BAH,Dataset377,0.911532044
BAH,Dataset378,0.377332419
BAH,Dataset379,0.352867037
BAH,Dataset380,0.344361901
BAH,Dataset381,0.315128088
BAH,Dataset382,0.532625973
BAH,Dataset383,0.453914762
BAH,Dataset384,0.395789474
BAH,Dataset385,0.392178148
BAH,Dataset386,0.375314862
BAH,Dataset387,0.373670906
BAH,Dataset388,0.442857116
BAH,Dataset389,0.412389368
BAH,Dataset390,0.38719067
BAH,Dataset391,0.454356849
BAH,Dataset392,0.5224756
BAH,Dataset393,0.447164953
BAH,Dataset394,0.378412724
BAH,Dataset395,0.39121756
BAH,Dataset396,0.397838891
BAH,Dataset397,0.327597171
BAH,Dataset398,0.416067183
BAH,Dataset399,0.404215753
BAH,Dataset400,0.350657463
BAH,Dataset401,0.49591282
BAH,Dataset402,0.51144278
BAH,Dataset403,0.451081365
BAH,Dataset404,0.344582617
BAH,Dataset405,0.335962892
BAH,Dataset406,0.318771005
BAH,Dataset407,0.361508429
BAH,Dataset408,0.341057628
BAH,Dataset409,0.570458412
BAH,Dataset410,0.564350426
BAH,Dataset411,0.469696969
BAH,Dataset412,0.231362462
BAH,Dataset413,0.217898816
BAH,Dataset414,0.23279874
BAH,Dataset415,0.211009175
BAH,Dataset416,0.215396881
BAH,Dataset417,0.209330618
BAH,Dataset418,0.206854329
BAH,Dataset419,0.416551739
BAH,Dataset420,0.388861716
BAH,Dataset421,0.356447697
BAH,Dataset422,0.330589831
BAH,Dataset423,0.260014057
BAH,Dataset424,0.207537442
BAH,Dataset425,0.24820143
