CNC Precision|CNC Recall|CNC F-Measure|CNC Threshold|CNC Run-time|RSR Precision|RSR Recall|RSR F-Measure|RSR Threshold|RSR Run-time|RCA Precision|RCA Recall|RCA F-Measure|RCA Threshold|RCA Run-time|BAH Precision|BAH Recall|BAH F-Measure|BAH Threshold|BAH Run-time|BMC Precision|BMC Recall|BMC F-Measure|BMC Threshold|BMC Run-time|EXC Precision|EXC Recall|EXC F-Measure|EXC Threshold|EXC Run-time|KRC Precision|KRC Recall|KRC F-Measure|KRC Threshold|KRC Run-time|UMC Precision|UMC Recall|UMC F-Measure|UMC Threshold|UMC Run-time|BMC Configuration|
0.643097639|0.17300725|0.272662401|0.499999881|6|0.44035089|0.227355078|0.299880564|0.349999845|17.1|0.415833324|0.45199275|0.433159709|0.099999845|57.5|0.413644224|0.433876812|0.423519015|0.099999845|2143|0.411764711|0.450181156|0.430116832|0.099999845|10|0.587703407|0.294384062|0.392275184|0.149999842|11|0.525056958|0.417572469|0.465186656|0.099999845|64.7|0.472434253|0.504528999|0.487954438|0.099999845|29|Right|
0.642335773|0.159420297|0.255442679|0.499999881|7|0.456238359|0.221920297|0.298598439|0.349999845|17|0.394629776|0.439311594|0.41577369|0.099999845|57.4|0.444331974|0.397644937|0.419694096|0.149999842|2098.333333|0.437560499|0.409420282|0.423022896|0.149999842|7|0.576642334|0.286231875|0.382566571|0.199999839|7|0.513112903|0.407608688|0.45431599|0.099999845|60.7|0.456414461|0.502717376|0.478448272|0.099999845|32|Right|
0.634751797|0.162137687|0.258297265|0.399999857|10|0.459724963|0.211956516|0.290142596|0.299999833|21.9|0.431338042|0.443840593|0.43750003|0.099999845|42.2|0.497136325|0.393115938|0.439049095|0.149999842|2125.666667|0.432195961|0.447463781|0.439697355|0.099999845|10|0.593103468|0.311594188|0.408551067|0.099999845|9|0.52422905|0.431159407|0.473161012|0.049999844|93.3|0.492895216|0.502717376|0.497757822|0.099999845|14|Right|
0.593869746|0.140398547|0.227106214|0.149999842|7|0.386054426|0.205615938|0.268321484|0.099999845|22.2|0.385350317|0.328804344|0.354838699|0.049999844|41.5|0.412081987|0.3460145|0.376169384|0.049999844|2198.333333|0.405405402|0.353260875|0.377541155|0.049999844|9|0.535461009|0.273550719|0.362110347|0.049999844|11|0.487989873|0.349637687|0.407387882|0.049999844|48.9|0.455590397|0.394927531|0.423095584|0.049999844|15|Right|
0.65749234|0.194746375|0.300489157|0.249999836|9|0.419654727|0.286231875|0.340333879|0.199999839|29.4|0.468333334|0.509057999|0.487847239|0.099999845|43.3|0.481770843|0.502717376|0.492021263|0.099999845|2113.666667|0.469217956|0.510869563|0.48915869|0.099999845|11|0.613772452|0.371376812|0.462753952|0.099999845|13|0.567620933|0.520833313|0.543221533|0.049999844|93|0.486183733|0.589673936|0.532951355|0.049999844|44|Right|
0.601286173|0.169384062|0.264310956|0.099999845|8|0.448343068|0.208333328|0.284477413|0.099999845|16.8|0.468036532|0.371376812|0.414141417|0.049999844|42.6|0.490104765|0.381340593|0.428935319|0.049999844|2246.666667|0.498905897|0.413043469|0.451932579|0.049999844|12|0.60163933|0.332427531|0.428238034|0.049999844|12|0.563591003|0.409420282|0.474291712|0.049999844|60.6|0.527593791|0.432971001|0.475621879|0.049999844|12|Right|
0.597864747|0.152173907|0.242599279|0.099999845|8|0.461377859|0.200181156|0.279216677|0.099999845|16|0.43580246|0.319746375|0.36886102|0.049999844|43.9|0.490752161|0.36050725|0.415665805|0.049999844|2190.666667|0.492485553|0.385869563|0.432706922|0.049999844|9|0.592592597|0.304347813|0.402154416|0.049999844|13|0.562082767|0.381340593|0.454398274|0.049999844|60.3|0.526806533|0.409420282|0.460754305|0.049999844|13|Right|
0.698529422|0.258152187|0.376984119|0.049999844|8|0.507731974|0.356884062|0.419148922|0.049999844|23|0.535956562|0.357789844|0.42911461|0.049999844|42.5|0.568093359|0.396739125|0.467199981|0.049999844|2109.333333|0.563679218|0.432971001|0.489754081|0.049999844|11|0.626972735|0.395833343|0.485285968|0.049999844|9|0.599241495|0.429347813|0.50026387|0.049999844|59.5|0.571597636|0.4375|0.495638818|0.049999844|13|Right|
0.685365856|0.254528999|0.371202111|0.199999839|9|0.479647964|0.394927531|0.433184296|0.149999842|33.2|0.559585512|0.586956501|0.572944283|0.099999845|42.9|0.543538034|0.537137687|0.540318906|0.099999845|2248.666667|0.550985456|0.582427561|0.566270351|0.099999845|14|0.670440257|0.482789844|0.561348081|0.049999844|12|0.609962404|0.587862313|0.59870851|0.049999844|64.7|0.556495011|0.655797124|0.602078974|0.049999844|18|Right|
0.623333335|0.169384062|0.26638177|0.099999845|8|0.399739593|0.278079718|0.327991456|0.049999844|35.1|0.489771366|0.368659407|0.420671821|0.049999844|55|0.546553791|0.409420282|0.468151182|0.049999844|2124|0.532203376|0.426630437|0.473604828|0.049999844|10|0.626749635|0.365036219|0.461362332|0.049999844|7|0.584692597|0.422101438|0.49026832|0.049999844|58.8|0.569334865|0.457427531|0.507282794|0.049999844|11|Right|
0.622580647|0.174818844|0.272984415|0.149999842|3|0.435114503|0.258152187|0.324047744|0.099999845|19.3|0.492290735|0.404891312|0.444333971|0.049999844|37.3|0.497732431|0.397644937|0.442094654|0.049999844|2199.666667|0.507919729|0.435688406|0.46903947|0.049999844|3|0.592063487|0.337862313|0.430219144|0.049999844|3|0.567035675|0.417572469|0.480959803|0.049999844|7.9|0.524012804|0.444746375|0.48113668|0.049999844|5|Right|
0.61371839|0.1539855|0.246198386|0.049999844|3|0.437619954|0.206521735|0.280615389|0.049999844|14.3|0.452586204|0.190217391|0.267857134|0.049999844|37.1|0.526112199|0.246376812|0.33559531|0.049999844|2225.333333|0.538053095|0.275362313|0.364289999|0.049999844|4|0.59325844|0.239130437|0.340865076|0.049999844|3|0.576402307|0.269927531|0.367674291|0.049999844|6.7|0.559139788|0.282608688|0.375451237|0.049999844|5|Right|
0.677316308|0.192028984|0.299223721|0.149999842|3|0.418109179|0.284420282|0.338544488|0.099999845|31.4|0.486866802|0.470108688|0.478341043|0.049999844|38.3|0.504873276|0.469202906|0.486384988|0.049999844|2120|0.493554324|0.48550725|0.489497691|0.049999844|3|0.645510852|0.377717406|0.476571441|0.049999844|5|0.587125421|0.479166657|0.527680814|0.049999844|16.5|0.53867662|0.523550749|0.531006038|0.049999844|8|Right|
0.668896317|0.181159422|0.285103351|0.049999844|4|0.46466431|0.23822464|0.314970076|0.049999844|17.7|0.472380966|0.224637687|0.304481298|0.049999844|37.4|0.55130434|0.287137687|0.377605706|0.049999844|2128|0.547770679|0.311594188|0.397228628|0.049999844|2|0.623246491|0.281702906|0.388022453|0.049999844|3|0.59827584|0.314311594|0.412114024|0.049999844|12.3|0.574193537|0.322463781|0.412993014|0.049999844|3|Right|
0.620071709|0.156702906|0.250180751|0.049999844|6|0.467307687|0.220108703|0.299261093|0.049999844|14.5|0.454746127|0.186594203|0.264611453|0.049999844|41.5|0.544256091|0.261775374|0.353516847|0.049999844|2179|0.533807814|0.271739125|0.360144049|0.049999844|3|0.607142866|0.246376812|0.350515455|0.049999844|3|0.580896676|0.269927531|0.368583769|0.049999844|11.7|0.561717331|0.284420282|0.37763074|0.049999844|4|Right|
0.636363626|0.221920297|0.329079896|0.049999844|3|0.507992923|0.259057969|0.343131393|0.049999844|8.3|0.48801744|0.202898547|0.286628276|0.049999844|37.2|0.546168983|0.251811594|0.344699323|0.049999844|2182|0.542460978|0.2835145|0.372397393|0.049999844|2|0.597585499|0.269021749|0.371018142|0.049999844|3|0.569597065|0.281702906|0.376969695|0.049999844|11.4|0.542608678|0.282608688|0.371649772|0.049999844|7|Right|
0.698666692|0.237318844|0.354293436|0.149999842|4|0.546751201|0.3125|0.397694528|0.149999842|10.9|0.528901756|0.497282594|0.512605071|0.049999844|38|0.538076162|0.486413032|0.510941923|0.049999844|2134.666667|0.540845096|0.521739125|0.53112036|0.049999844|3|0.648173213|0.433876812|0.519804657|0.049999844|4|0.605800211|0.510869563|0.554299772|0.049999844|13.3|0.576850116|0.550724626|0.563484788|0.049999844|5|Right|
0.657051265|0.185688406|0.28954801|0.049999844|3|0.507874012|0.233695656|0.320099264|0.049999844|11|0.481042653|0.183876812|0.266055048|0.049999844|37.2|0.573737383|0.257246375|0.355222017|0.049999844|2104.333333|0.56561923|0.277173907|0.372036487|0.049999844|2|0.622222245|0.253623188|0.360360354|0.049999844|3|0.600397587|0.273550719|0.375855625|0.049999844|11.4|0.590316594|0.287137687|0.386349797|0.049999844|3|Right|
0.60150373|0.144927531|0.233576655|0.049999844|2|0.48984772|0.174818844|0.257676929|0.049999844|5.5|0.466257662|0.137681156|0.212587416|0.049999844|40.4|0.570666671|0.193840578|0.289384723|0.049999844|2111.666667|0.548780501|0.203804344|0.297225893|0.049999844|1|0.593659937|0.186594203|0.283942103|0.049999844|2|0.582677186|0.201086953|0.298989892|0.049999844|2.4|0.562653542|0.207427531|0.30311054|0.049999844|3|Right|
0.999464691|0.839478433|0.912512243|0.799999952|60|0.97174865|0.89703238|0.932896852|0.799999952|66.9|0.975343764|0.924910069|0.949457705|0.699999928|137.3|0.978105664|0.924010813|0.950289011|0.699999928|2130|0.985067844|0.978866935|0.981957614|0.699999928|51|0.996619999|0.928057551|0.961117566|0.699999928|33|0.990384638|0.972571969|0.98139745|0.649999917|304.3|0.985637367|0.987410069|0.986522913|0.649999917|51|Left|
1|0.447392076|0.618204415|0.399999857|44|0.912148237|0.597571969|0.72208643|0.349999845|92.5|0.858326077|0.885341704|0.871624589|0.049999844|159.8|0.916074574|0.927607894|0.921805143|0.149999842|2119|0.942008495|0.898381293|0.919677794|0.249999836|79|0.999000013|0.898381293|0.946022749|0.199999839|352|0.994508028|0.977068365|0.985711038|0.099999845|3795.1|0.983219981|0.974820137|0.979002059|0.199999839|1108|Left|
0.999501467|0.901528776|0.947990537|0.699999928|61|0.975195229|0.954586327|0.964780748|0.649999917|65|0.97096777|0.947392106|0.959035039|0.499999881|133.6|0.985748231|0.933003604|0.958650947|0.599999905|2113.333333|0.982022464|0.982464015|0.98224318|0.599999905|52|0.994859815|0.957284153|0.975710392|0.599999905|48|0.990036249|0.982913673|0.986462057|0.449999869|342|0.983928561|0.991007209|0.987455189|0.499999881|49|Left|
1|0.85836333|0.923784137|0.599999905|59|0.964962125|0.916366935|0.940036952|0.549999893|65.7|0.960270882|0.956384897|0.958323956|0.349999845|132.5|0.983939528|0.936600745|0.959686697|0.449999869|2123.333333|0.983288169|0.978866935|0.981072545|0.449999869|51|0.995206118|0.933453262|0.963341057|0.449999869|50|0.989464045|0.971222997|0.980258703|0.349999845|291|0.978999078|0.985161841|0.982070804|0.399999857|49|Left|
0.999485612|0.873651087|0.932341635|0.699999928|63|0.967772067|0.931654692|0.949370027|0.649999917|69.8|0.967844188|0.960881293|0.964350164|0.449999869|134.2|0.98948878|0.931205034|0.959462583|0.599999905|2095|0.986048579|0.985161841|0.985605001|0.549999893|52|0.995244861|0.94109714|0.967413902|0.549999893|42|0.991769552|0.975269794|0.983450472|0.499999881|296.4|0.985695124|0.991456807|0.988567591|0.499999881|48|Left|
0.999493957|0.888039589|0.940476239|0.499999881|61|0.969302297|0.937050343|0.95290345|0.449999869|65.8|0.97374481|0.950539589|0.962002277|0.299999833|136.6|0.988049686|0.929406464|0.957831323|0.399999857|2101|0.984705329|0.984262586|0.984483898|0.349999845|51|0.995258391|0.943794966|0.968843758|0.349999845|43|0.991780818|0.976618707|0.98414135|0.249999836|316.1|0.990090072|0.988309324|0.989198923|0.349999845|48|Left|
1|0.656025171|0.792288899|0.149999842|47|0.918399155|0.794514418|0.851976871|0.149999842|81.6|0.921681404|0.936600745|0.929081261|0.049999844|140.2|0.973100543|0.927158296|0.949574053|0.099999845|2043.333333|0.986295104|0.970773399|0.97847271|0.099999845|52|0.998519242|0.909622312|0.951999962|0.099999845|38|0.991803288|0.979316533|0.985520303|0.049999844|550.9|0.979582787|0.992356122|0.985928118|0.049999844|215|Left|
0.999480247|0.864658296|0.92719382|0.699999928|43|0.96690309|0.919514418|0.942613542|0.699999928|67.1|0.967356324|0.946043193|0.956581116|0.399999857|134.3|0.974145889|0.948741019|0.961275637|0.399999857|2729|0.981597841|0.98336333|0.982479751|0.449999869|52|0.996663511|0.940197825|0.967607677|0.599999905|32|0.991316259|0.975269794|0.983227551|0.449999869|290|0.986535013|0.988309324|0.987421393|0.449999869|48|Left|
1|0.857014418|0.923002422|0.549999893|57|0.973632813|0.896582723|0.933520555|0.549999893|58.2|0.956034124|0.958183467|0.957107604|0.299999833|130.1|0.986551404|0.923561156|0.954017639|0.449999869|2046.666667|0.985818863|0.968974829|0.977324307|0.449999869|49|0.99567306|0.931205034|0.962360561|0.449999869|39|0.987197101|0.970773399|0.978916407|0.249999836|304.6|0.980365932|0.987859726|0.984098554|0.349999845|46|Left|
0.99949187|0.884442449|0.938454211|0.649999917|41|0.975343764|0.924910069|0.949457705|0.649999917|67.7|0.965626419|0.959982038|0.962795973|0.399999857|129.9|0.982555389|0.937050343|0.959263504|0.499999881|2507|0.983385742|0.984712243|0.984048545|0.499999881|48|0.995262921|0.944694221|0.969319463|0.499999881|47|0.990863383|0.975269794|0.983004808|0.399999857|275.9|0.986061156|0.986061156|0.986061156|0.499999881|45|Left|
0.999492645|0.885791361|0.939213395|0.449999869|41|0.972667277|0.928057551|0.949838877|0.449999869|59.7|0.967198193|0.954586327|0.960850894|0.249999836|145.8|0.973635495|0.946492791|0.959872246|0.249999836|2644.666667|0.985972822|0.97976619|0.982859731|0.349999845|48|0.994312823|0.943345308|0.968158782|0.299999833|31|0.990863383|0.975269794|0.983004808|0.249999836|313.2|0.98608619|0.987859726|0.986972213|0.299999833|45|Left|
0.99937886|0.723471224|0.839332283|0.099999845|56|0.942238271|0.821492791|0.877732456|0.099999845|65.9|0.968973756|0.912769794|0.940032423|0.049999844|129.2|0.97555244|0.933003604|0.953803718|0.049999844|2277.666667|0.986388385|0.977517962|0.981933177|0.049999844|48|0.996560216|0.91187048|0.952336252|0.049999844|40|0.996328592|0.97616905|0.986145794|0.049999844|268.3|0.993197262|0.984712243|0.988936543|0.049999844|46|Left|
0.99949187|0.884442449|0.938454211|0.699999928|60|0.96545285|0.929856122|0.947320223|0.649999917|59.9|0.971641123|0.939748228|0.9554286|0.399999857|129.3|0.983931959|0.936151087|0.959447026|0.449999869|2234|0.981539845|0.980215847|0.98087734|0.449999869|48|0.997152328|0.944694221|0.970214665|0.549999893|39|0.990871727|0.97616905|0.983465433|0.349999845|336.2|0.986983836|0.988758981|0.987870634|0.399999857|45|Left|
1|0.85296762|0.920650303|0.499999881|38|0.968856454|0.89523381|0.930591345|0.499999881|53|0.941098332|0.955485582|0.94823736|0.199999839|126.8|0.966556787|0.922661841|0.944099367|0.299999833|2431.666667|0.967582166|0.966277003|0.966929138|0.349999845|44|0.995645881|0.925359726|0.959216952|0.399999857|25|0.985799372|0.967625916|0.976628125|0.199999839|241.8|0.976587117|0.975269794|0.975928009|0.349999845|39|Left|
0.998983204|0.883543193|0.937723696|0.399999857|44|0.975516081|0.91366905|0.943580151|0.399999857|56.2|0.965831459|0.953237414|0.95949316|0.249999836|124.1|0.98470366|0.926258981|0.954587579|0.299999833|2275.666667|0.982328951|0.974820137|0.97856015|0.299999833|40|0.995224476|0.937050343|0.965261698|0.299999833|32|0.99043715|0.97796762|0.984162927|0.199999839|218.9|0.980820715|0.988758981|0.984773874|0.249999836|38|Left|
0.997990608|0.669964015|0.801721752|0.099999845|44|0.878208339|0.784622312|0.828781843|0.049999844|93.6|0.983706713|0.868705034|0.922636092|0.049999844|123.6|0.986751735|0.904226601|0.943688393|0.049999844|2088|0.995784521|0.95593524|0.975453019|0.049999844|42|0.997019351|0.902428031|0.947368324|0.049999844|33|0.997637033|0.949190676|0.972811103|0.049999844|221.3|0.996721327|0.956834555|0.976370752|0.049999844|42|Left|
1|0.83812952|0.911937416|0.499999881|5|0.950975716|0.898381293|0.923930585|0.449999869|31.5|0.94593364|0.936151087|0.941016912|0.249999836|106.2|0.969194293|0.919514418|0.943700969|0.299999833|2005.666667|0.960396051|0.95953238|0.959963977|0.299999833|16|0.99516207|0.924910069|0.958750904|0.299999833|6|0.985280573|0.96312952|0.974079132|0.099999845|96.5|0.971158206|0.968974829|0.970065296|0.299999833|7|Left|
0.999451458|0.819244623|0.90042007|0.399999857|6|0.948309183|0.882643878|0.914299011|0.349999845|27.6|0.928415537|0.956384897|0.942192674|0.049999844|129.3|0.948387086|0.925359726|0.936731935|0.199999839|1982.666667|0.971811473|0.945593536|0.958523273|0.299999833|15|0.99605912|0.909172654|0.950634718|0.249999836|6|0.98519206|0.957284153|0.971037567|0.099999845|45.9|0.978723407|0.951438844|0.964888275|0.299999833|6|Left|
1|0.789568365|0.882412016|0.599999905|37|0.956082761|0.851618707|0.900832355|0.549999893|25.9|0.937998235|0.952338159|0.945113838|0.199999839|110.8|0.964985967|0.929406464|0.946862042|0.299999833|1988|0.96547085|0.968075514|0.966771483|0.299999833|19|0.994074047|0.905125916|0.947517037|0.349999845|9|0.989772201|0.957284153|0.973257184|0.299999833|50.1|0.978942633|0.982464015|0.980700135|0.299999833|10|Left|
1|0.780125916|0.876483977|0.099999845|10|0.929850042|0.864208639|0.895828485|0.049999844|39|0.981189609|0.867805779|0.921021223|0.049999844|114.5|0.984759092|0.90062952|0.940817297|0.049999844|1984.666667|0.986473858|0.950989187|0.968406558|0.049999844|18|0.998535156|0.919514418|0.957397044|0.049999844|9|0.992456377|0.946492791|0.968929827|0.049999844|61.9|0.989277363|0.95413667|0.971389353|0.049999844|9|Left|
0.999487996|0.877697825|0.934642136|0.599999905|9|0.965887845|0.929406464|0.947296023|0.549999893|25.7|0.971684754|0.925809324|0.948192477|0.349999845|108.6|0.979611218|0.928956807|0.953611851|0.449999869|1995.333333|0.977047682|0.97616905|0.976608157|0.349999845|18|0.99572444|0.942446053|0.968352973|0.499999881|9|0.989459217|0.970773399|0.980027258|0.299999833|47.1|0.981573045|0.982014418|0.981793642|0.249999836|10|Left|
1|0.824640274|0.90389353|0.499999881|2|0.957987309|0.881744623|0.918286145|0.449999869|22.1|0.958353281|0.900179863|0.928356171|0.199999839|117.1|0.976359367|0.928507209|0.951832235|0.199999839|1978.333333|0.973339379|0.968525171|0.970926285|0.149999842|14|0.995044589|0.902877688|0.946723282|0.349999845|2|0.98929733|0.95593524|0.972330153|0.149999842|8.7|0.981012642|0.975719452|0.978358924|0.149999842|7|Left|
0.998685062|0.683003604|0.811214924|0.299999833|3|0.944299817|0.815647483|0.87527138|0.149999842|32.3|0.949946761|0.802158296|0.869819641|0.049999844|105.1|0.972945869|0.87320143|0.920379162|0.049999844|2018.666667|0.963087261|0.903327346|0.932250619|0.049999844|12|0.993680894|0.848471224|0.915352941|0.049999844|3|0.984841049|0.905575514|0.943546474|0.049999844|3.7|0.97705543|0.91906476|0.947173297|0.049999844|4|Left|
0.998792291|0.743705034|0.852577329|0.199999839|3|0.952626169|0.831834555|0.888142109|0.099999845|28|0.95939362|0.796762586|0.870547771|0.049999844|108.6|0.976373911|0.85476619|0.911532044|0.049999844|1993|0.969022274|0.900179863|0.933333397|0.049999844|12|0.995811522|0.855215847|0.920174181|0.049999844|3|0.989167869|0.903327346|0.94430089|0.049999844|3.3|0.981186688|0.914568365|0.94670701|0.049999844|3|Left|
0.663072765|0.288393915|0.40196079|0.799999952|437|0.381742746|0.323563904|0.35025382|0.799999952|537.9|0.438612103|0.577960134|0.498735458|0.74999994|743.1|0.459595948|0.320046902|0.377332419|0.799999952|124377|0.441409677|0.587338805|0.504024088|0.74999994|544|0.5|0.562719822|0.529509127|0.74999994|454|0.470919311|0.588511109|0.523189187|0.74999994|4009.2|0.450354606|0.595545113|0.512872219|0.74999994|429|Right|
0.613636374|0.253223926|0.358506262|0.599999905|390|0.357894748|0.279015243|0.313570499|0.599999905|522.1|0.406908184|0.566236794|0.473529398|0.499999881|760.1|0.381471395|0.32825321|0.352867037|0.549999893|124138|0.410981685|0.579132497|0.480778575|0.499999881|367|0.462817997|0.554513454|0.504533291|0.499999881|414|0.438658416|0.582649469|0.50050348|0.499999881|3229.6|0.421052635|0.590855777|0.491707325|0.499999881|429|Right|
0.584958196|0.246189922|0.34653464|0.549999893|463|0.40114069|0.247362256|0.306018859|0.599999905|486.3|0.415254235|0.516998827|0.460574389|0.499999881|754.2|0.40605095|0.29894489|0.344361901|0.549999893|124812|0.421248823|0.529894471|0.46936658|0.499999881|495|0.473913044|0.511137187|0.491821826|0.499999881|375|0.449360877|0.535756171|0.488770068|0.499999881|3986.8|0.43192488|0.539273143|0.479666322|0.499999881|430|Right|
0.658536613|0.15826495|0.255198509|0.399999857|548|0.211976051|0.207502931|0.209715649|0.399999857|558.8|0.329420388|0.526377499|0.405234635|0.349999845|746.4|0.268092096|0.382180542|0.315128088|0.349999845|123925.6667|0.334302336|0.539273143|0.412741154|0.349999845|498|0.463768125|0.600234449|0.523249924|0.149999842|8299|0.381153315|0.635404468|0.476483494|0.299999833|4281.5|0.347890437|0.550996482|0.426497281|0.349999845|468|Right|
0.751879692|0.468933165|0.577617347|0.74999994|406|0.470715821|0.50879252|0.489014089|0.74999994|499.4|0.59849298|0.651817143|0.624017954|0.74999994|729|0.486434102|0.588511109|0.532625973|0.699999928|124427.6667|0.602972388|0.665885091|0.632869065|0.74999994|510|0.594696999|0.736225069|0.657936096|0.699999928|265|0.569163024|0.75732708|0.649899423|0.699999928|4073.3|0.551577151|0.758499444|0.638696969|0.699999928|430|Right|
0.672248781|0.329425544|0.442171514|0.549999893|383|0.402075231|0.363423198|0.381773412|0.549999893|528.6|0.456235468|0.690504074|0.549440324|0.449999869|721|0.393133044|0.536928475|0.453914762|0.449999869|124326.6667|0.459129095|0.704572082|0.555966675|0.449999869|518|0.518485129|0.674091458|0.58613658|0.449999869|266|0.492718458|0.713950753|0.583054125|0.449999869|3928.7|0.47235024|0.720984757|0.570765674|0.449999869|428|Right|
0.634760678|0.295427889|0.403200001|0.649999917|384|0.36916548|0.305978894|0.33461538|0.699999928|446.1|0.466807157|0.519343495|0.491675943|0.649999917|718|0.359121293|0.44079718|0.395789474|0.599999905|124305|0.472538859|0.534583807|0.501650155|0.649999917|562|0.462823719|0.649472475|0.540487766|0.549999893|264|0.453839511|0.616647124|0.522862792|0.599999905|3762.4|0.430992723|0.626025796|0.510516226|0.599999905|399|Right|
0.620947659|0.291910917|0.397129208|0.649999917|363|0.372907162|0.287221581|0.324503332|0.699999928|422.6|0.430809408|0.580304801|0.494505495|0.599999905|740.9|0.365384609|0.4232122|0.392178148|0.599999905|124576.6667|0.434334755|0.593200445|0.501486599|0.599999905|470|0.467362911|0.629542768|0.536463499|0.549999893|348|0.427279592|0.664712787|0.520183504|0.549999893|2729.8|0.442906588|0.600234449|0.509706378|0.599999905|407|Right|
0.622828782|0.294255555|0.399681509|0.599999905|364|0.390207708|0.308323562|0.344466269|0.649999917|418.9|0.423813492|0.596717477|0.495618314|0.549999893|705.6|0.405442178|0.349355221|0.375314862|0.599999905|124283.3333|0.429042906|0.609613121|0.503632009|0.549999893|354|0.464256376|0.662368119|0.545893729|0.499999881|258|0.43221575|0.69519341|0.533033669|0.499999881|3770.6|0.444999993|0.626025796|0.52021426|0.549999893|399|Right|
0.578666687|0.25439626|0.353420228|0.499999881|509|0.396887153|0.239155918|0.298463762|0.599999905|538.4|0.408730149|0.483001173|0.442772686|0.499999881|751.2|0.328877002|0.432590842|0.373670906|0.449999869|124354|0.412915856|0.494724512|0.450133383|0.499999881|469|0.435282826|0.532239139|0.478902936|0.449999869|370|0.408128709|0.56506449|0.473942995|0.449999869|3826.1|0.422812194|0.504103184|0.459893048|0.499999881|400|Right|
0.677570105|0.339976549|0.452771276|0.699999928|361|0.404551208|0.375146538|0.389294386|0.699999928|430.1|0.430123091|0.696365774|0.531781495|0.599999905|766.7|0.496360987|0.399765521|0.442857116|0.699999928|124540.6667|0.434720218|0.710433781|0.539385796|0.599999905|346|0.510204077|0.674091458|0.580808103|0.599999905|353|0.467492253|0.708089113|0.563170135|0.599999905|3779.2|0.439884812|0.716295421|0.545049012|0.599999905|401|Right|
0.615979373|0.280187577|0.385173261|0.449999869|353|0.42967245|0.261430234|0.325072885|0.549999893|408.4|0.420711964|0.609613121|0.497845888|0.399999857|713.2|0.331201136|0.546307147|0.412389368|0.349999845|124431.3333|0.425480783|0.622508764|0.505473554|0.399999857|454|0.491346151|0.599062145|0.539883733|0.399999857|349|0.460154235|0.629542768|0.531683147|0.399999857|3798.1|0.435691327|0.635404468|0.516928911|0.399999857|396|Right|
0.625344336|0.26611957|0.373355269|0.449999869|359|0.352862835|0.31066823|0.330423951|0.449999869|535.4|0.424880385|0.5205158|0.467860907|0.399999857|736|0.330298007|0.467760831|0.38719067|0.349999845|124260.6667|0.429650605|0.533411503|0.47594142|0.399999857|342|0.456140339|0.579132497|0.510330617|0.349999845|250|0.419822723|0.610785484|0.497612238|0.349999845|3800.8|0.437142849|0.538100839|0.482396215|0.399999857|396|Right|
0.63809526|0.314185232|0.421052605|0.249999836|368|0.350632906|0.324736238|0.337188065|0.299999833|430.8|0.465946853|0.657678783|0.545454562|0.249999836|730.3|0.407441854|0.513481855|0.454356849|0.249999836|124647.6667|0.469572365|0.669402122|0.551957488|0.249999836|346|0.476934522|0.75146544|0.583522975|0.199999839|275|0.5|0.678780794|0.575832903|0.249999836|3830.9|0.47897774|0.681125462|0.562439501|0.249999836|397|Right|
0.74363637|0.479484171|0.583036363|0.699999928|359|0.520432711|0.507620156|0.513946593|0.699999928|468.9|0.572936654|0.699882746|0.63007915|0.649999917|758.4|0.587976515|0.470105499|0.5224756|0.699999928|124426|0.575614393|0.713950753|0.637362659|0.649999917|345|0.574187875|0.766705751|0.656626523|0.599999905|258|0.55203253|0.796014071|0.651944339|0.599999905|3676.4|0.579696417|0.716295421|0.640797019|0.649999917|398|Right|
0.681192636|0.348182887|0.460822344|0.449999869|357|0.398533016|0.382180542|0.390185535|0.449999869|489.8|0.454268306|0.698710442|0.550577343|0.349999845|746.5|0.496423453|0.406799525|0.447164953|0.449999869|124160.3333|0.458929926|0.713950753|0.558715641|0.349999845|537|0.523851573|0.69519341|0.597481072|0.349999845|422|0.49319455|0.722157121|0.586108446|0.349999845|3760.3|0.466767371|0.724501729|0.567753792|0.349999845|396|Right|
0.635593235|0.263774902|0.372825176|0.599999905|271|0.353599995|0.259085566|0.299052745|0.649999917|340.1|0.410933077|0.511137187|0.455590397|0.549999893|640.1|0.412742376|0.349355221|0.378412724|0.599999905|123945.6667|0.41094619|0.519343495|0.458829612|0.549999893|358|0.448863626|0.555685818|0.496595055|0.499999881|284|0.417637259|0.588511109|0.488564461|0.499999881|2889.5|0.388172865|0.600234449|0.471454859|0.499999881|402|Right|
0.630372465|0.257913262|0.366056561|0.599999905|272|0.312342584|0.290738583|0.30115363|0.599999905|374.1|0.373250395|0.562719822|0.448807895|0.499999881|757.1|0.3405734|0.459554523|0.39121756|0.499999881|124261.3333|0.37721324|0.574443161|0.455390334|0.499999881|252|0.45463416|0.546307147|0.496272653|0.499999881|303|0.42114237|0.579132497|0.487660408|0.499999881|3324.7|0.389105052|0.586166501|0.467726827|0.499999881|292|Right|
0.610215068|0.26611957|0.370612234|0.549999893|375|0.426124185|0.233294249|0.301515132|0.649999917|343|0.384615391|0.592028141|0.466297328|0.449999869|666.6|0.342349946|0.474794835|0.397838891|0.449999869|124406.3333|0.389894426|0.606096148|0.474529594|0.449999869|255|0.465919703|0.584994137|0.51871103|0.449999869|344|0.433032036|0.617819488|0.509178698|0.449999869|2887.1|0.403176993|0.624853432|0.490114957|0.449999869|292|Right|
