Dataset|Representation Model|Similarity Metric|Duplicates Type|Domain|Valid Pairs|BF Pairs|Average Characters D1|Average Tokens D1|Average Characters D2|Average Tokens D2|Portion of Valid Pairs|CNC Precision|CNC Recall|CNC F-Measure|CNC Threshold|CNC Run-time|RSR Precision|RSR Recall|RSR F-Measure|RSR Threshold|RSR Run-time|RCA Precision|RCA Recall|RCA F-Measure|RCA Threshold|RCA Run-time|BAH Precision|BAH Recall|BAH F-Measure|BAH Threshold|BAH Run-time|BMC Precision|BMC Recall|BMC F-Measure|BMC Threshold|BMC Run-time|EXC Precision|EXC Recall|EXC F-Measure|EXC Threshold|EXC Run-time|KRC Precision|KRC Recall|KRC F-Measure|KRC Threshold|KRC Run-time|UMC Precision|UMC Recall|UMC F-Measure|UMC Threshold|UMC Run-time|BMC Configuration
Walmart-Amazon|TOKEN_TRIGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|E-commerce|2125626|56376996|99|23|107|24|0.354|0.584239125|0.252051592|0.352170348|0.149999842|21|0.448412687|0.264947236|0.333087653|0.149999842|38|0.423943669|0.352872223|0.385156751|0.099999845|395|0.39834711|0.282532245|0.330589831|0.099999845|122545|0.422131151|0.362250865|0.389905363|0.099999845|24|0.449189991|0.357561558|0.398172349|0.099999845|29|0.442119956|0.371629536|0.403821677|0.099999845|179|0.43663913|0.371629536|0.401519954|0.099999845|40|Right
Walmart-Amazon|TOKEN_TRIGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|E-commerce|2125626|56376996|99|23|107|24|0.354|0.563333333|0.198124275|0.293148309|0.299999833|30|0.322222233|0.203985929|0.249820516|0.349999845|62|0.364553303|0.296600223|0.327084661|0.299999833|401|0.324561417|0.216881588|0.260014057|0.299999833|122318|0.365819216|0.303634226|0.331838578|0.299999833|23|0.428816468|0.293083251|0.348189414|0.299999833|23|0.396313369|0.302461892|0.34308511|0.299999833|141|0.370212764|0.305978894|0.33504492|0.299999833|26|Right
Walmart-Amazon|TOKEN_TRIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|E-commerce|2125626|56376996|99|23|107|24|0.354|0.484496117|0.146541625|0.225022525|0.199999839|22|0.273730695|0.145369291|0.189892814|0.249999836|40|0.277322412|0.237983584|0.256151408|0.199999839|397|0.185424358|0.235638916|0.207537442|0.149999842|122284|0.277628034|0.241500586|0.258307219|0.199999839|24|0.284482747|0.270808905|0.277477473|0.149999842|23|0.307577997|0.24267292|0.271297514|0.199999839|154|0.283765346|0.243845254|0.262295067|0.199999839|42|Right
IMDB-TMDB|CHARACTER_BIGRAMS|COSINE_SIMILARITY|Scarce|Movies|26311814|30994608|49|9|114|24|0.849|0.904159129|0.254065037|0.396668017|0.699999928|193|0.736231863|0.258130074|0.382242262|0.699999928|222|0.293043911|0.301829278|0.297371715|0.499999881|661|0.172862455|0.086753733|0.24820143|0.549999893|2714|0.484097034|0.456300825|0.469788134|0.549999893|365|0.723779023|0.459349602|0.562014341|0.499999881|384|0.650382578|0.561483741|0.602672458|0.499999881|1746|0.459798992|0.650914609|0.538914561|0.449999869|1426|Left
IMDB-TMDB|CHARACTER_BIGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|Movies|26311814|30994608|49|9|114|24|0.849|0.813317478|0.347560972|0.487006068|0.349999845|199|0.693563879|0.366869926|0.479893625|0.349999845|221|0.535682797|0.308943093|0.391878814|0.299999833|694|0.211221129|0.119402982|0.294283688|0.299999833|2754|0.603797495|0.484756112|0.537767768|0.299999833|268|0.704361856|0.443089426|0.543980002|0.299999833|187|0.620853066|0.599085391|0.609775007|0.249999836|1234|0.534234226|0.602642298|0.566380084|0.249999836|264|Left
IMDB-TMDB|CHARACTER_BIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|26311814|30994608|49|9|114|24|0.849|0.846938789|0.253048778|0.389671385|0.349999845|190|0.711325943|0.261686981|0.382615149|0.349999845|213|0.533152938|0.200203255|0.291097164|0.299999833|688|0.122758619|0.083022386|0.213991761|0.249999836|2738|0.613701224|0.327743888|0.427293807|0.299999833|265|0.687209308|0.30030489|0.417963237|0.299999833|184|0.529885054|0.468495935|0.497303098|0.199999839|1368|0.42085737|0.518800795|0.46472463|0.199999839|366|Left
IMDB-TMDB|CHARACTER_BIGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|Movies|26311814|30994608|49|9|114|24|0.849|0.879999995|0.011178861|0.02207727|0.199999839|274|0.19583568|0.176829264|0.185847804|0.099999845|2179|0.238117874|0.254573166|0.246070728|0.099999845|730|0.058005564|0.136194035|0.194081962|0.049999844|2854|0.314032108|0.377540648|0.342870295|0.099999845|1150|0.861635208|0.069613822|0.128819928|0.049999844|2547|0.53396225|0.14380081|0.226581261|0.099999845|4528|0.318894506|0.609756112|0.418775082|0.049999844|13650|Left
IMDB-TMDB|CHARACTER_BIGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|Movies|26311814|30994608|49|9|114|24|0.849|0.812059522|0.526930869|0.639137089|0.549999893|198|0.713994563|0.534044743|0.611046553|0.599999905|238|0.649923921|0.433943093|0.520414352|0.549999893|682|0.284603417|0.170708954|0.401000947|0.499999881|3034|0.68874526|0.64989835|0.668758154|0.549999893|167|0.762224913|0.633638203|0.692008913|0.549999893|196|0.736725688|0.676829278|0.70550853|0.549999893|1249|0.719374001|0.677337408|0.69772315|0.549999893|283|Right
IMDB-TMDB|CHARACTER_BIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|26311814|30994608|49|9|114|24|0.849|0.805447459|0.420731694|0.552736938|0.299999833|197|0.696517408|0.426829278|0.52930057|0.349999845|231|0.489348382|0.396849602|0.438271612|0.249999836|731|0.199040771|0.154850751|0.327169269|0.299999833|3090|0.641636133|0.534044743|0.582917333|0.299999833|167|0.731245458|0.510162592|0.601017654|0.299999833|168|0.635342181|0.632113814|0.633723855|0.249999836|1358|0.58570075|0.628556907|0.606372476|0.249999836|266|Right
IMDB-TMDB|CHARACTER_BIGRAM_GRAPHS|GRAPH_CONTAINMENT_SIMILARITY|Scarce|Movies|15219366|30994608|49|9|114|24|0.491|0.86197567|0.647357702|0.739408016|0.74999994|116|0.817142844|0.726626039|0.769230783|0.74999994|142|0.77752465|0.520325184|0.623439848|0.699999928|601|0.236994222|0.19123134|0.469687313|0.599999905|3025|0.813796699|0.797256112|0.805441499|0.699999928|100|0.832325459|0.769308925|0.799577534|0.649999917|101|0.794920921|0.842987776|0.818249047|0.599999905|725|0.800000012|0.841463387|0.820208073|0.649999917|151|Right
IMDB-TMDB|CHARACTER_BIGRAM_GRAPHS|GRAPH_NORMALIZED_VALUE_SIMILARITY|Scarce|Movies|15219366|30994608|49|9|114|24|0.491|0.859210551|0.663617909|0.748853207|0.699999928|119|0.808047831|0.755081296|0.780667186|0.699999928|151|0.762111366|0.535569131|0.629065931|0.649999917|618|0.236286923|0.208955228|0.478931129|0.649999917|2743|0.829855561|0.788109779|0.808444083|0.699999928|145|0.83897835|0.767784536|0.801804185|0.649999917|113|0.804806292|0.833841443|0.819066584|0.599999905|818|0.818771839|0.833333313|0.825988472|0.649999917|157|Left
IMDB-TMDB|CHARACTER_BIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Scarce|Movies|15219366|30994608|49|9|114|24|0.491|0.850538313|0.682418704|0.757259607|0.549999893|115|0.798816562|0.754573166|0.776064813|0.549999893|156|0.734764516|0.539126039|0.621922672|0.499999881|609|0.213145539|0.211753726|0.457839489|0.499999881|2748|0.817277491|0.793191075|0.805054128|0.549999893|152|0.841957271|0.760670722|0.79925257|0.549999893|112|0.812374234|0.820630074|0.816481233|0.499999881|847|0.793904185|0.833841443|0.813382924|0.499999881|151|Left
IMDB-TMDB|CHARACTER_BIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Scarce|Movies|15219366|30994608|49|9|114|24|0.491|0.849529803|0.27540651|0.415963173|0.449999869|113|0.737642586|0.295731694|0.422198027|0.449999869|131|0.444691896|0.304369926|0.36138764|0.299999833|598|0.141968906|0.127798513|0.272658795|0.199999839|2662|0.544985652|0.483231694|0.512254238|0.299999833|175|0.702848315|0.463922769|0.558922529|0.249999836|112|0.603818595|0.642784536|0.622692525|0.199999839|834|0.540404022|0.598069131|0.567776203|0.249999836|155|Left
IMDB-TMDB|CHARACTER_TRIGRAMS|COSINE_SIMILARITY|Scarce|Movies|14820463|30994608|49|9|114|24|0.478|0.850515485|0.335365862|0.481049567|0.549999893|112|0.697142839|0.371951222|0.485089451|0.549999893|155|0.433315754|0.417682916|0.425355792|0.399999857|727|0.208791211|0.141791046|0.323761255|0.399999857|4794|0.566133082|0.682926834|0.619069517|0.399999857|201|0.796831965|0.58790648|0.676608145|0.399999857|134|0.743409514|0.644817054|0.690612316|0.399999857|890|0.574870288|0.788109779|0.664809227|0.349999845|376|Left
IMDB-TMDB|CHARACTER_TRIGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|Movies|14820463|30994608|49|9|114|24|0.478|0.839215696|0.434959352|0.572958529|0.299999833|116|0.682614565|0.514735758|0.586906195|0.249999836|163|0.661395371|0.361280501|0.467302024|0.249999836|698|0.167058825|0.13246268|0.356234103|0.249999836|2646|0.710659921|0.569105685|0.63205421|0.249999836|180|0.750333786|0.571138203|0.648586273|0.199999839|100|0.646049678|0.727134168|0.684197962|0.149999842|759|0.647581458|0.666666687|0.656985521|0.199999839|143|Left
IMDB-TMDB|CHARACTER_TRIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|14820463|30994608|49|9|114|24|0.478|0.858490586|0.277439028|0.419354856|0.299999833|112|0.769946814|0.294207305|0.425735265|0.299999833|127|0.494756907|0.263719499|0.344050378|0.199999839|639|0.123818524|0.122201495|0.285948604|0.149999842|2675|0.603773594|0.439024389|0.508384764|0.199999839|161|0.695973694|0.430386186|0.5318681|0.149999842|125|0.586538434|0.619918704|0.602766812|0.099999845|1240|0.518766761|0.589938998|0.552068472|0.149999842|160|Left
IMDB-TMDB|CHARACTER_TRIGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|Movies|14820463|30994608|49|9|114|24|0.478|0.84182775|0.243394315|0.377611399|0.099999845|113|0.626678586|0.355691046|0.453808725|0.099999845|168|0.403874815|0.550813019|0.466036141|0.049999844|731|0.203482047|0.174440295|0.357667804|0.049999844|2661|0.71945703|0.484756112|0.579235017|0.099999845|114|0.799129784|0.559959352|0.658500135|0.049999844|218|0.705524862|0.648882091|0.676019013|0.049999844|1220|0.582738698|0.871443093|0.698432028|0.049999844|406|Right
IMDB-TMDB|CHARACTER_TRIGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|Movies|14820463|30994608|49|9|114|24|0.478|0.855622113|0.653455257|0.740996838|0.599999905|109|0.828589499|0.665650427|0.73823607|0.599999905|131|0.721000731|0.483231694|0.578643084|0.499999881|628|0.34375|0.174440295|0.446778715|0.499999881|2780|0.802995384|0.708333313|0.752699792|0.549999893|156|0.827420354|0.699186981|0.757918|0.549999893|107|0.78073442|0.745426834|0.762672246|0.499999881|766|0.811852694|0.716971517|0.761467874|0.549999893|147|Left
IMDB-TMDB|CHARACTER_TRIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|14820463|30994608|49|9|114|24|0.478|0.824381948|0.491361797|0.615727544|0.249999836|114|0.700203955|0.523373961|0.599011302|0.249999836|144|0.609152317|0.41260162|0.491972148|0.199999839|626|0.293838859|0.115671642|0.360044748|0.249999836|2732|0.732366502|0.564532518|0.637589633|0.249999836|112|0.747224033|0.581300795|0.6539011|0.199999839|102|0.703436792|0.644817054|0.672852576|0.199999839|704|0.677730203|0.643292665|0.660062551|0.199999839|140|Right
IMDB-TMDB|CHARACTER_TRIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Scarce|Movies|11353554|30994608|49|9|114|24|0.366|0.86475122|0.627032518|0.72695142|0.599999905|85|0.807626665|0.721036613|0.761879206|0.549999893|119|0.778620183|0.521849573|0.624885857|0.499999881|592|0.335526317|0.190298513|0.47873798|0.499999881|2716|0.812306106|0.798272371|0.805228055|0.499999881|89|0.843340635|0.785061002|0.813157916|0.499999881|89|0.816683292|0.830792665|0.823677599|0.449999869|550|0.82895416|0.817581296|0.823228478|0.499999881|113|Right
IMDB-TMDB|CHARACTER_TRIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Scarce|Movies|11353554|30994608|49|9|114|24|0.366|0.854070663|0.282520324|0.424589574|0.399999857|84|0.723095536|0.303861797|0.42790702|0.399999857|103|0.393442631|0.365853667|0.379146934|0.199999839|592|0.187344909|0.140858203|0.301962733|0.149999842|3065|0.563095927|0.510162592|0.535323918|0.249999836|130|0.748324633|0.510670722|0.607067406|0.199999839|89|0.652700663|0.657012224|0.65484935|0.149999842|652|0.557473898|0.623475611|0.588630378|0.199999839|154|Left
IMDB-TMDB|CHARACTER_FOURGRAMS|COSINE_SIMILARITY|Scarce|Movies|11343680|30994608|49|9|114|24|0.366|0.852376163|0.428353667|0.570172489|0.499999881|85|0.673241317|0.520325184|0.586987674|0.449999869|141|0.583719373|0.448170722|0.50704217|0.399999857|599|0.236338794|0.161380604|0.38627702|0.399999857|2638|0.661793351|0.690040648|0.675621867|0.399999857|130|0.804778576|0.701727629|0.74972856|0.349999845|88|0.769390941|0.751016259|0.760092616|0.349999845|617|0.648155987|0.776930869|0.70672524|0.349999845|123|Left
IMDB-TMDB|CHARACTER_FOURGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|Movies|11343680|30994608|49|9|114|24|0.366|0.831818163|0.464939028|0.596479774|0.249999836|84|0.731166899|0.503048778|0.596026421|0.249999836|112|0.610687017|0.406504065|0.488102525|0.199999839|596|0.159533069|0.152985081|0.367792577|0.199999839|3697|0.671232879|0.622459352|0.645926714|0.199999839|130|0.785239339|0.60010165|0.68029958|0.199999839|78|0.690900087|0.709857702|0.700250626|0.149999842|544|0.704008758|0.651422739|0.676695645|0.199999839|109|Left
IMDB-TMDB|CHARACTER_FOURGRAMS|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|11343680|30994608|49|9|114|24|0.366|0.872074902|0.284044713|0.428516686|0.299999833|84|0.715575635|0.322154462|0.444288701|0.249999836|103|0.424949974|0.323678851|0.367464632|0.149999842|611|0.178947374|0.111007459|0.281230778|0.149999842|2750|0.537085772|0.518800795|0.527785003|0.149999842|136|0.730569959|0.501524389|0.594757497|0.099999845|125|0.626594722|0.648882091|0.637543678|0.099999845|684|0.502428114|0.683434963|0.579117358|0.099999845|193|Left
IMDB-TMDB|CHARACTER_FOURGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|Movies|11343680|30994608|49|9|114|24|0.366|0.822323442|0.55030489|0.659360707|0.099999845|84|0.726247013|0.621443093|0.669770002|0.099999845|122|0.75|0.452743888|0.564638793|0.099999845|651|0.314735323|0.205223873|0.4301413|0.049999844|2748|0.774101555|0.689532518|0.729373813|0.099999845|91|0.713342786|0.768800795|0.740034223|0.049999844|89|0.654381335|0.884146333|0.752107203|0.049999844|571|0.621399164|0.920731723|0.742014766|0.049999844|117|Right
IMDB-TMDB|CHARACTER_FOURGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|Movies|11343680|30994608|49|9|114|24|0.366|0.863402069|0.680894315|0.761363626|0.599999905|84|0.84968555|0.686483741|0.759415388|0.599999905|101|0.781484544|0.476117879|0.591727197|0.499999881|626|0.3995381|0.161380604|0.470473081|0.399999857|2836|0.804891586|0.735772371|0.768781483|0.499999881|112|0.82520324|0.722052872|0.770189762|0.499999881|80|0.817571342|0.742378056|0.77816242|0.499999881|549|0.813992202|0.744918704|0.777925193|0.499999881|117|Left
IMDB-TMDB|CHARACTER_FOURGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|11343680|30994608|49|9|114|24|0.366|0.819103956|0.492378056|0.615042865|0.199999839|84|0.705920637|0.551321149|0.619115591|0.199999839|123|0.600141048|0.432418704|0.50265801|0.149999842|637|0.236607149|0.148320898|0.385594755|0.199999839|2939|0.728410542|0.591463387|0.65283227|0.199999839|76|0.747798741|0.604166687|0.668353021|0.149999842|86|0.705066681|0.671747983|0.688004196|0.149999842|523|0.673292577|0.671239853|0.672264636|0.149999842|113|Right
IMDB-TMDB|CHARACTER_FOURGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Scarce|Movies|10417972|30994608|49|9|114|24|0.336|0.865986884|0.604166687|0.711762965|0.599999905|78|0.796089411|0.724085391|0.758382142|0.499999881|123|0.768083513|0.523373961|0.622544587|0.449999869|591|0.311868697|0.230410442|0.486058503|0.449999869|2830|0.83495146|0.786585391|0.81004715|0.499999881|71|0.845179081|0.779471517|0.810996592|0.449999869|77|0.791105092|0.894817054|0.839771092|0.299999833|495|0.829243362|0.824186981|0.826707423|0.449999869|116|Right
IMDB-TMDB|CHARACTER_FOURGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Scarce|Movies|10417972|30994608|49|9|114|24|0.336|0.828326166|0.294207305|0.434195727|0.299999833|81|0.583476782|0.344512194|0.433226824|0.299999833|128|0.465885609|0.343495935|0.39543727|0.199999839|589|0.231638417|0.152985081|0.301635981|0.099999845|3258|0.521378696|0.607215464|0.561032891|0.149999842|113|0.760193527|0.558943093|0.644216716|0.149999842|96|0.683537841|0.679369926|0.681447506|0.099999845|643|0.567164183|0.656504095|0.608572721|0.149999842|123|Left
IMDB-TMDB|TOKEN_UNIGRAMS|COSINE_SIMILARITY|Scarce|Movies|12320299|30994608|49|9|114|24|0.397|0.90304184|0.241361782|0.380914211|0.74999994|93|0.685983837|0.258638203|0.375645757|0.699999928|126|0.232641369|0.330284566|0.272994548|0.349999845|633|0.180000007|0.134328365|0.2388708|0.449999869|2720|0.501766801|0.432926834|0.464811772|0.499999881|313|0.852809012|0.385670722|0.531140625|0.499999881|334|0.75405407|0.42530489|0.543859661|0.499999881|1301|0.488372087|0.693597555|0.573168159|0.349999845|2856|Left
IMDB-TMDB|TOKEN_UNIGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|Movies|12320299|30994608|49|9|114|24|0.397|0.939716339|0.269308954|0.418641418|0.499999881|95|0.77290839|0.295731694|0.427783877|0.399999857|117|0.341068298|0.395833343|0.366415799|0.199999839|640|0.134551495|0.151119396|0.301808804|0.199999839|2775|0.45407021|0.617886186|0.523461044|0.199999839|198|0.717829466|0.470528454|0.568446875|0.199999839|215|0.658566236|0.550813019|0.599889398|0.249999836|704|0.542099178|0.716463387|0.617202878|0.199999839|249|Left
IMDB-TMDB|TOKEN_UNIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|12320299|30994608|49|9|114|24|0.397|0.917431176|0.254065037|0.397930771|0.549999893|116|0.866894186|0.258130074|0.39780733|0.549999893|112|0.245865494|0.339939028|0.285348713|0.149999842|628|0.097204573|0.142723873|0.241218999|0.199999839|2854|0.670707047|0.33739838|0.448952019|0.349999845|122|0.813802063|0.317581296|0.456871301|0.349999845|93|0.719438851|0.364837408|0.484153777|0.299999833|666|0.463600159|0.65040648|0.541340649|0.149999842|1316|Left
IMDB-TMDB|TOKEN_UNIGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|Movies|12320299|30994608|49|9|114|24|0.397|0.759128749|0.602134168|0.671578348|0.149999842|105|0.731246293|0.629065037|0.67631793|0.149999842|115|0.662031412|0.556402445|0.604638338|0.099999845|607|0.360317469|0.211753726|0.431891561|0.099999845|2905|0.691150427|0.793699205|0.738883615|0.099999845|83|0.730897009|0.782520354|0.755828261|0.049999844|96|0.690781772|0.902438998|0.782551229|0.049999844|565|0.717064559|0.824186981|0.766903043|0.099999845|116|Right
IMDB-TMDB|TOKEN_UNIGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|Movies|12320299|30994608|49|9|114|24|0.397|0.856510758|0.688516259|0.763380229|0.649999917|91|0.846106291|0.695630074|0.763524771|0.649999917|107|0.729490042|0.501524389|0.594399214|0.499999881|599|0.378021985|0.160447761|0.453653216|0.599999905|2852|0.848054349|0.697662592|0.765542209|0.649999917|120|0.850310564|0.695630074|0.765231967|0.649999917|85|0.802762449|0.738313019|0.769190073|0.549999893|581|0.801543534|0.738821149|0.768905282|0.549999893|138|Left
IMDB-TMDB|TOKEN_UNIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|12320299|30994608|49|9|114|24|0.397|0.824811399|0.5|0.62258774|0.249999836|94|0.740768075|0.509654462|0.603853106|0.299999833|116|0.576547205|0.44969511|0.50528121|0.199999839|632|0.177804291|0.138992533|0.376478136|0.199999839|3082|0.627216101|0.665142298|0.645622671|0.199999839|95|0.73532933|0.623983741|0.675096214|0.199999839|87|0.69549644|0.690548778|0.693013787|0.199999839|560|0.64790076|0.690040648|0.668307126|0.199999839|124|Right
IMDB-TMDB|TOKEN_UNIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Scarce|Movies|9765538|30994608|49|9|114|24|0.315|0.844109833|0.484247953|0.615434289|0.599999905|74|0.839550018|0.720528483|0.775499046|0.599999905|97|0.813768744|0.468495935|0.594646871|0.599999905|590|0.360824734|0.228544772|0.461594194|0.599999905|4523|0.835648119|0.733739853|0.781385303|0.599999905|107|0.859375|0.754573166|0.803571463|0.399999857|85|0.832000017|0.845528483|0.838709712|0.349999845|680|0.796168983|0.823678851|0.809690297|0.449999869|137|Left
IMDB-TMDB|TOKEN_UNIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Scarce|Movies|9765538|30994608|49|9|114|24|0.315|0.944325507|0.224085361|0.362217665|0.549999893|76|0.390640408|0.402947158|0.396698385|0.099999845|1875|0.363444269|0.34959349|0.356384367|0.099999845|597|0.345149249|0.172574624|0.315120697|0.049999844|3138|0.587954938|0.689532518|0.634705305|0.099999845|813|0.83465606|0.320630074|0.463289291|0.049999844|1068|0.774044037|0.339430898|0.471918046|0.149999842|1901|0.604702771|0.692581296|0.645665526|0.099999845|1617|Left
IMDB-TMDB|TOKEN_BIGRAMS|COSINE_SIMILARITY|Scarce|Movies|9767988|30994608|49|9|114|24|0.315|0.853333354|0.260162592|0.398753881|0.399999857|98|0.545238078|0.465447158|0.502192974|0.399999857|197|0.430305988|0.45020324|0.4400298|0.249999836|616|0.308192462|0.221082091|0.349387735|0.249999836|3208|0.614408493|0.76270324|0.680571318|0.249999836|509|0.853152454|0.543191075|0.663769066|0.149999842|1083|0.821739137|0.576219499|0.677419305|0.149999842|2697|0.607465625|0.785569131|0.685131848|0.199999839|1591|Left
IMDB-TMDB|TOKEN_BIGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|Movies|9767988|30994608|49|9|114|24|0.315|0.905940592|0.278963417|0.426573455|0.349999845|76|0.451795846|0.485772371|0.468168467|0.149999842|502|0.417428732|0.394308954|0.405539602|0.149999842|639|0.250913531|0.192164183|0.327674896|0.099999845|3056|0.60439086|0.713414609|0.654392898|0.149999842|171|0.842424214|0.494410574|0.623118758|0.149999842|142|0.811616957|0.52540648|0.637877762|0.149999842|663|0.587008834|0.743902445|0.656207979|0.099999845|1312|Left
IMDB-TMDB|TOKEN_BIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|9767988|30994608|49|9|114|24|0.315|0.936475396|0.232215449|0.372149855|0.399999857|80|0.697044313|0.28760162|0.407194227|0.249999836|116|0.354499757|0.394308954|0.37334615|0.049999844|609|0.290381134|0.149253726|0.324466676|0.049999844|2691|0.593391478|0.657012224|0.623583376|0.099999845|380|0.827979267|0.405995935|0.544834673|0.099999845|327|0.7562446|0.446138203|0.561201692|0.049999844|3016|0.580840766|0.730182946|0.647005856|0.049999844|2786|Left
IMDB-TMDB|TOKEN_BIGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|Movies|9767988|30994608|49|9|114|24|0.315|0.863994718|0.668191075|0.753581643|0.049999844|73|0.745583057|0.75050813|0.748037517|0.049999844|124|0.769813895|0.567581296|0.653407395|0.049999844|590|0.562945366|0.221082091|0.498461545|0.049999844|2625|0.8125|0.858739853|0.834980249|0.049999844|77|0.845675826|0.829776406|0.837650657|0.049999844|71|0.834657371|0.854166687|0.844299316|0.049999844|449|0.828681409|0.875|0.851211011|0.049999844|97|Right
IMDB-TMDB|TOKEN_BIGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|Movies|9767988|30994608|49|9|114|24|0.315|0.85137862|0.643292665|0.732850909|0.399999857|75|0.810165346|0.672256112|0.734795988|0.399999857|100|0.667300403|0.535061002|0.593908668|0.199999839|579|0.381172836|0.230410442|0.452173918|0.399999857|2614|0.74072355|0.811483741|0.774490833|0.199999839|109|0.843460321|0.832317054|0.837851644|0.099999845|76|0.825396836|0.871951222|0.848035514|0.099999845|474|0.759869933|0.831300795|0.793982029|0.199999839|95|Left
IMDB-TMDB|TOKEN_BIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|9767988|30994608|49|9|114|24|0.315|0.860501587|0.557926834|0.67694205|0.199999839|73|0.803160906|0.568089426|0.665476143|0.199999839|93|0.684300363|0.407520324|0.510828018|0.149999842|588|0.333333343|0.179104477|0.393800646|0.149999842|2631|0.745614052|0.647865832|0.693311572|0.149999842|107|0.830508471|0.697154462|0.758010983|0.049999844|87|0.809791803|0.731199205|0.768491268|0.049999844|489|0.76081872|0.661077261|0.707449734|0.149999842|93|Left
IMDB-TMDB|TOKEN_BIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Scarce|Movies|146104|30994608|49|9|114|24|0.005|0.927203059|0.122967482|0.217137739|0.799999952|5|0.492227972|0.241361782|0.323900431|0.499999881|47|0.379134864|0.151422769|0.2164125|0.499999881|541|0.625806451|0.090485074|0.175064355|0.549999893|2584|0.509322882|0.263719499|0.347505867|0.499999881|11|0.861328125|0.224085361|0.35564518|0.299999833|18|0.829512894|0.294207305|0.434358597|0.249999836|50|0.429374576|0.310467482|0.360365689|0.349999845|25|Left
IMDB-TMDB|TOKEN_BIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Scarce|Movies|146104|30994608|49|9|114|24|0.005|0.952205896|0.131605685|0.231250003|0.499999881|4|0.935483873|0.132621944|0.232309729|0.499999881|10|0.922619045|0.078760162|0.145131081|0.499999881|530|0.600000024|0.027985075|0.11871554|0.049999844|2662|0.325732887|0.203252032|0.250312895|0.049999844|17|0.839473665|0.16209349|0.271720618|0.049999844|12|0.746636748|0.16920732|0.275890619|0.049999844|33|0.347471446|0.216463417|0.266750157|0.049999844|26|Left
IMDB-TMDB|TOKEN_TRIGRAMS|COSINE_SIMILARITY|Scarce|Movies|146877|30994608|49|9|114|24|0.005|0.921787739|0.167682931|0.283748955|0.599999905|5|0.512859285|0.172256097|0.257892728|0.599999905|18|0.22486569|0.148882121|0.179150105|0.149999842|537|0.49473685|0.087686568|0.164787501|0.099999845|2574|0.388343155|0.301321149|0.339341909|0.149999842|16|0.852842808|0.259146333|0.39750585|0.099999845|19|0.791044772|0.269308954|0.401819557|0.049999844|60|0.391566277|0.330284566|0.35832414|0.099999845|37|Left
IMDB-TMDB|TOKEN_TRIGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|Movies|146877|30994608|49|9|114|24|0.005|0.903981268|0.196138218|0.322338223|0.249999836|4|0.73179394|0.209349588|0.325563014|0.249999836|13|0.665760875|0.12449187|0.209760278|0.249999836|531|0.427672952|0.063432835|0.16113475|0.049999844|2751|0.393156439|0.286077231|0.33117649|0.099999845|16|0.847176075|0.259146333|0.396887153|0.049999844|19|0.793577969|0.263719499|0.395880997|0.049999844|54|0.36984688|0.319105685|0.342607737|0.049999844|41|Left
