classifier_name,accuracy
RSR,0.082916372
RSR,0.759577274
RSR,0.647427857
RSR,0.315151513
RSR,0.264864862
RSR,0.821460783
RSR,0.821109116
RSR,0.047730464
RSR,0.036998972
RSR,0.830171645
RSR,0.365024298
RSR,0.867517173
RSR,0.931404054
RSR,0.106425703
RSR,0.379761904
RSR,0.94224596
RSR,0.736478686
RSR,0.859470487
RSR,0.940789461
RSR,0.091015168
RSR,0.204999998
RSR,0.941048026
RSR,0.541666687
RSR,0.514208376
RSR,0.520491779
RSR,0.011730205
RSR,0.008571428
RSR,0.522510231
RSR,0.124414712
RSR,0.517551005
RSR,0.556430459
RSR,0.062911488
RSR,0.1761062
RSR,0.564685285
RSR,0.411549032
RSR,0.530474067
RSR,0.624321401
RSR,0.027168235
RSR,0.313471496
RSR,0.616996527
RSR,0.555288434
RSR,0.886386395
RSR,0.942903757
RSR,0.060606062
RSR,0.064485982
RSR,0.959237337
RSR,0.325207472
RSR,0.870984793
RSR,0.546693921
RSR,0.585106373
RSR,0.584269643
RSR,0.303149611
RSR,0.227368414
RSR,0.349753708
RSR,0.442148775
RSR,0.970815003
RSR,0.960547924
RSR,0.289473683
RSR,0.574519217
RSR,0.759972513
RSR,0.742696643
RSR,0.399339944
RSR,0.334801763
RSR,0.414568335
RSR,0.630804062
RSR,0.008608972
RSR,0.238773271
RSR,0.536000013
RSR,0.836755633
RSR,0.819999993
RCA,0.733944952
RCA,0.785714269
RCA,0.740384638
RCA,0.724770665
RCA,0.737864077
RCA,0.785714269
RCA,0.767441869
RCA,0.790123463
RCA,0.666666687
RCA,0.722222209
RCA,0.771739125
RCA,0.785714269
RCA,0.792682946
RCA,0.522522509
RCA,0.730769217
RCA,0.65420562
RCA,0.710280359
RCA,0.737864077
RCA,0.728155315
RCA,0.481818169
RCA,0.612834215
RCA,0.534142613
RCA,0.64853555
RCA,0.602094233
RCA,0.556555271
RCA,0.70219779
RCA,0.3353028
RCA,0.601220727
RCA,0.729187548
RCA,0.734627843
RCA,0.506241322
RCA,0.355726868
RCA,0.589208007
RCA,0.401845634
RCA,0.582482994
RCA,0.433021814
RCA,0.569179773
RCA,0.382478625
RCA,0.404701918
RCA,0.518388808
RCA,0.352517992
RCA,0.584352076
RCA,0.590831935
RCA,0.556779683
RCA,0.379280061
RCA,0.49903661
RCA,0.626069427
RCA,0.980207801
RCA,0.769857407
RCA,0.722753346
RCA,0.970297039
RCA,0.980207801
RCA,0.885269105
RCA,0.973486722
RCA,0.57398808
RCA,0.959050715
RCA,0.966934323
RCA,0.972249269
RCA,0.590056717
RCA,0.717223644
RCA,0.686124861
RCA,0.408239692
RCA,0.652148306
RCA,0.687414825
RCA,0.643767297
RCA,0.409119308
RCA,0.810540676
RCA,0.4104895
RCA,0.58082813
RCA,0.80763793
RCA,0.809325933
RCA,0.586935639
RCA,0.529642522
RCA,0.840304196
RCA,0.832103312
RCA,0.837735832
RCA,0.832103312
RCA,0.790774286
RCA,0.840304196
RCA,0.530386746
RCA,0.79285717
RCA,0.836466193
RCA,0.822141588
RCA,0.840304196
RCA,0.401034921
RCA,0.411279231
RCA,0.312109858
RCA,0.410358578
RCA,0.229698375
RCA,0.411845744
RCA,0.410358578
RCA,0.277019948
RCA,0.312109858
RCA,0.389369607
RCA,0.393203884
RCA,0.367367357
RCA,0.374589264
RCA,0.282741725
RCA,0.410810798
RCA,0.810541332
RCA,0.809379756
RCA,0.809379756
RCA,0.79102385
RCA,0.810541332
RCA,0.762228251
RCA,0.797183096
RCA,0.814814806
RCA,0.799715936
RCA,0.80938834
RCA,0.816143513
RCA,0.923948228
RCA,0.907051265
RCA,0.888717175
RCA,0.923948228
RCA,0.867692292
RCA,0.907051265
RCA,0.80763793
RCA,0.898119152
RCA,0.865414739
RCA,0.908661425
RCA,0.889230788
RCA,0.907051265
RCA,0.900812984
RCA,0.949852526
RCA,0.920454562
RCA,0.952095807
RCA,0.949852526
RCA,0.938053071
RCA,0.920454562
RCA,0.830188692
RCA,0.92774564
RCA,0.829729736
RCA,0.96449703
RCA,0.955223858
RCA,0.917847037
RCA,0.971608818
RCA,0.43944636
RCA,0.444444448
RCA,0.43944636
RCA,0.428571433
RCA,0.444444448
RCA,0.427852362
RCA,0.433333337
RCA,0.436426103
RCA,0.446153849
RCA,0.425806463
RCA,0.445969135
RCA,0.440207958
RCA,0.536729872
RCA,0.544349968
RCA,0.5222857
RCA,0.536729872
RCA,0.523976624
RCA,0.544349968
RCA,0.509685218
RCA,0.546239197
RCA,0.485342026
RCA,0.54112041
RCA,0.522624433
RCA,0.544902921
RCA,0.524433851
RCA,0.63499999
RCA,0.631751239
RCA,0.639032841
RCA,0.62700963
RCA,0.63166666
RCA,0.626016259
RCA,0.631840825
RCA,0.634390652
RCA,0.632183909
RCA,0.626198053
RCA,0.636815906
RCA,0.633663356
RCA,0.629690051
RCA,0.919878721
RCA,0.883893013
RCA,0.897959173
RCA,0.884768963
RCA,0.895905912
RCA,0.919878721
RCA,0.833698988
RCA,0.915727794
RCA,0.819757342
RCA,0.912949324
RCA,0.922122359
RCA,0.924436569
RCA,0.847547948
RCA,0.323367894
RCA,0.312851578
RCA,0.331676126
RCA,0.324159026
RCA,0.511464655
RCA,0.539022326
RCA,0.527340114
RCA,0.8024593
RCA,0.730662644
RCA,0.785215437
RCA,0.80168587
RCA,0.907334089
RCA,0.731341422
RCA,0.627888739
RCA,0.353499025
RCA,0.698504269
RCA,0.839146614
RCA,0.881956697
RCA,0.709276438
RCA,0.73152864
RCA,0.738738716
RCA,0.364406794
RCA,0.777777791
RCA,0.688073397
RCA,0.373205751
RCA,0.487341762
RCA,0.201834857
RCA,0.159292042
RCA,0.778846145
RCA,0.360000014
RCA,0.628318608
RCA,0.610687017
RCA,0.359307349
RCA,0.545454562
RCA,0.171091452
RCA,0.262536883
RCA,0.769230783
RCA,0.324723244
RCA,0.635416687
RCA,0.622950792
RCA,0.351351351
RCA,0.545454562
RCA,0.191740409
RCA,0.253289461
RCA,0.729729712
RCA,0.475862056
RCA,0.766990304
RCA,0.75454545
RCA,0.730337083
RCA,0.79207921
RCA,0.417647064
RCA,0.495999992
RCA,0.789473712
RCA,0.470198661
RCA,0.728155315
RCA,0.522727251
RCA,0.372549027
RCA,0.411764711
RCA,0.253205121
RCA,0.2890625
RCA,0.743902445
RCA,0.241157562
RCA,0.31088084
RCA,0.5
RCA,0.382352948
RCA,0.387755096
RCA,0.671548128
RCA,0.450413227
RCA,0.626262605
RCA,0.614217997
RCA,0.87537092
RCA,0.75287354
RCA,0.657836616
RCA,0.525050104
RCA,0.745177686
RCA,0.639880955
RCA,0.663708091
RCA,0.8621701
RCA,0.885427117
RCA,0.762310624
RCA,0.680527389
RCA,0.623188376
RCA,0.649590135
RCA,0.569247544
RCA,0.721294343
RCA,0.659815013
RCA,0.647609174
RCA,0.844402254
RCA,0.803588271
RCA,0.734541595
RCA,0.583599567
RCA,0.493902445
RCA,0.702058494
RCA,0.640486717
RCA,0.686006844
RCA,0.745417535
RCA,0.756923079
RCA,0.662122667
RCA,0.526315808
RCA,0.449464917
RCA,0.640251577
RCA,0.552258074
RCA,0.534583807
RCA,0.702300429
RCA,0.645422935
RCA,0.608643472
RCA,0.498533726
RCA,0.527165949
RCA,0.438990176
RCA,0.513731837
RCA,0.710120082
RCA,0.65040648
RCA,0.572131157
RCA,0.239644974
RCA,0.273504287
RCA,0.267050117
RCA,0.180945352
RCA,0.376521736
RCA,0.34010601
RCA,0.398230076
RCA,0.355462193
RCA,0.408536583
RCA,0.287456453
RCA,0.369426757
RCA,0.378958106
RCA,0.423170745
RCA,0.315946341
RCA,0.503875971
RCA,0.471183002
RCA,0.406169653
RCA,0.386138618
RCA,0.418197721
RCA,0.323257774
RCA,0.413397133
RCA,0.417959183
RCA,0.533226609
RCA,0.435045332
RCA,0.417832166
RCA,0.388797373
RCA,0.431798428
RCA,0.365692735
RCA,0.379760623
RCA,0.347377479
RCA,0.35209924
RCA,0.404494375
RCA,0.491385758
RCA,0.462802768
RCA,0.415833324
RCA,0.394629776
RCA,0.431338042
RCA,0.385350317
RCA,0.468333334
RCA,0.468036532
RCA,0.43580246
RCA,0.535956562
RCA,0.559585512
RCA,0.489771366
RCA,0.492290735
RCA,0.452586204
RCA,0.486866802
RCA,0.472380966
RCA,0.454746127
RCA,0.48801744
RCA,0.528901756
RCA,0.481042653
RCA,0.466257662
RCA,0.975343764
RCA,0.858326077
RCA,0.97096777
RCA,0.960270882
RCA,0.967844188
RCA,0.97374481
RCA,0.921681404
RCA,0.967356324
RCA,0.956034124
RCA,0.965626419
RCA,0.967198193
RCA,0.968973756
RCA,0.971641123
RCA,0.941098332
RCA,0.965831459
RCA,0.983706713
RCA,0.94593364
RCA,0.928415537
RCA,0.937998235
RCA,0.981189609
RCA,0.971684754
RCA,0.958353281
RCA,0.949946761
RCA,0.95939362
RCA,0.438612103
RCA,0.406908184
RCA,0.415254235
RCA,0.329420388
RCA,0.59849298
RCA,0.456235468
RCA,0.466807157
RCA,0.430809408
RCA,0.423813492
RCA,0.408730149
RCA,0.430123091
RCA,0.420711964
RCA,0.424880385
RCA,0.465946853
RCA,0.572936654
RCA,0.454268306
RCA,0.410933077
RCA,0.373250395
RCA,0.384615391
RCA,0.377524137
RCA,0.487551868
RCA,0.422398597
RCA,0.391769558
RCA,0.516242325
RCA,0.537693024
RCA,0.446640313
RCA,0.395959586
RCA,0.365313649
RCA,0.371237457
RCA,0.423412204
RCA,0.39592275
RCA,0.697156966
RCA,0.617647052
RCA,0.522167504
RCA,0.365714282
RCA,0.327217132
RCA,0.371323526
RCA,0.269692928
RCA,0.26157698
RCA,0.215360254
RCA,0.252834469
RCA,0.541005313
RCA,0.420192301
RCA,0.396860987
RCA,0.423943669
RCA,0.364553303
RCA,0.277322412
RCA,0.293043911
RCA,0.535682797
RCA,0.533152938
RCA,0.238117874
RCA,0.649923921
RCA,0.489348382
RCA,0.77752465
RCA,0.762111366
RCA,0.734764516
RCA,0.444691896
RCA,0.433315754
RCA,0.661395371
RCA,0.494756907
RCA,0.403874815
RCA,0.721000731
RCA,0.609152317
RCA,0.778620183
RCA,0.393442631
RCA,0.583719373
RCA,0.610687017
RCA,0.424949974
RCA,0.75
RCA,0.781484544
RCA,0.600141048
RCA,0.768083513
RCA,0.465885609
RCA,0.232641369
RCA,0.341068298
RCA,0.245865494
RCA,0.662031412
RCA,0.729490042
RCA,0.576547205
RCA,0.813768744
RCA,0.363444269
RCA,0.430305988
RCA,0.417428732
RCA,0.354499757
RCA,0.769813895
RCA,0.667300403
RCA,0.684300363
RCA,0.379134864
RCA,0.922619045
RCA,0.22486569
RCA,0.665760875
RCA,0.387234032
RCA,0.834745765
RCA,0.271251947
RCA,0.344551295
RCA,0.339826852
RCA,0.237922698
RCA,0.165562913
RCA,0.40231362
RCA,0.287970841
RCA,0.356089979
RCA,0.386503071
RCA,0.384898722
RCA,0.236127511
RCA,0.339080453
RCA,0.329166681
RCA,0.2295302
RCA,0.312046438
RCA,0.485021412
RCA,0.33850494
RCA,0.473170727
RCA,0.480846763
RCA,0.448173732
RCA,0.305591673
RCA,0.324299067
RCA,0.336854458
RCA,0.22712934
RCA,0.416064262
RCA,0.522082031
RCA,0.335157305
RCA,0.484037071
RCA,0.275958836
RCA,0.254725486
RCA,0.212048188
RCA,0.153807864
RCA,0.431799173
RCA,0.490370363
RCA,0.273174733
RCA,0.465004802
RCA,0.466794997
RCA,0.476733148
RCA,0.423766822
RCA,0.418699175
RCA,0.385579944
RCA,0.380341887
RCA,0.694767416
RCA,0.476881236
RCA,0.3963283
RCA,0.779116452
RCA,0.586440682
RCA,0.492566884
RCA,0.549952447
RCA,0.528668582
RCA,0.282051295
RCA,0.518348634
RCA,0.519963682
RCA,0.487978637
RCA,0.482700408
RCA,0.53824091
RCA,0.530232549
RCA,0.558558583
RCA,0.550961554
RCA,0.524707973
RCA,0.393018007
RCA,0.518018007
RCA,0.537488699
RCA,0.5625
RCA,0.532479405
RCA,0.556923091
RCA,0.52102375
RCA,0.559121609
RCA,0.498687655
RCA,0.547337294
RCA,0.527472556
RCA,0.491079807
RCA,0.474031329
RCA,0.533673465
RCA,0.617647052
RCA,0.510657191
RCA,0.506097555
RCA,0.518553734
RCA,0.516635835
RCA,0.514312088
RCA,0.567477882
RCA,0.635849059
RCA,0.515037596
RCA,0.539489686
RCA,0.501024604
RCA,0.621542931
RCA,0.611570239
RCA,0.5
RCA,0.618618608
RCA,0.901554406
RCA,0.917989433
RCA,0.888746262
RCA,0.806899428
RCA,0.886543512
RCA,0.913194418
RCA,0.880330741
RCA,0.867733777
RCA,0.924045146
RCA,0.891479433
RCA,0.930598021
RCA,0.901943862
RCA,0.915595531
RCA,0.913469732
RCA,0.897976398
RCA,0.891093314
RCA,0.925877213
RCA,0.918489933
RCA,0.894022882
RCA,0.918999135
RCA,0.923761129
RCA,0.923501909
RCA,0.876574278
RCA,0.900219798
RCA,0.897490442
RCA,0.861087859
RCA,0.918287933
RCA,0.920822382
RCA,0.850594997
RCA,0.865531147
RCA,0.867111087
RCA,0.891361237
RCA,0.883783758
RCA,0.901324213
RCA,0.923956037
RCA,0.916056812
RCA,0.852928579
RCA,0.881045759
RCA,0.82165879
RCA,0.890089273
RCA,0.860505641
RCA,0.913350999
RCA,0.85915494
RCA,0.873299301
RCA,0.901988626
RCA,0.923786402
RCA,0.218442515
RCA,0.170696601
RCA,0.148143843
RCA,0.111082353
RCA,0.321729243
RCA,0.257770091
RCA,0.67535007
RCA,0.467172474
RCA,0.576457441
RCA,0.581472576
RCA,0.485052675
RCA,0.419168651
RCA,0.723760366
RCA,0.543794572
RCA,0.706656098
RCA,0.546179354
RCA,0.641595066
RCA,0.744209707
RCA,0.612546384
RCA,0.73619318
RCA,0.807458937
RCA,0.642137766
RCA,0.582156122
RCA,0.59660542
RCA,0.626553476
RCA,0.631821156
RCA,0.545156777
RCA,0.900722444
RCA,0.830873191
RCA,0.750120699
RCA,0.740933537
RCA,0.750662088
RCA,0.278795242
RCA,0.416609943
RCA,0.306229442
RCA,0.897717416
RCA,0.586266816
RCA,0.520060062
RCA,0.775827467
RCA,0.454750806
RCA,0.933207154
RCA,0.501215875
RCA,0.618594229
RCA,0.795180738
RCA,0.802325606
RCA,0.269911498
RCA,0.480620146
RCA,0.797468364
RCA,0.596153855
RCA,0.40196079
RCA,0.327433616
RCA,0.415094346
RCA,0.377049178
RCA,0.435328901
RCA,0.406203836
RCA,0.970249534
RCA,0.963514149
RCA,0.784219682
RCA,0.853065073
RCA,0.949088931
RCA,0.962814629
RCA,0.791446686
RCA,0.774298072
RCA,0.357890159
RCA,0.288552016
RCA,0.573232353
RCA,0.617021263
RCA,0.266146988
RCA,0.280587286
RCA,0.826359808
RCA,0.839357436
RCA,0.116623148
RCA,0.130966023
RCA,0.809384167
RCA,0.415447146
RCA,0.850000024
RCA,0.890625
RCA,0.333067089
RCA,0.591283858
RCA,0.936860085
RCA,0.776627243
RCA,0.878453016
RCA,0.864000022
RCA,0.186900958
RCA,0.393939406
RCA,0.965732098
RCA,0.644251645
RCA,0.440619618
RCA,0.437288135
RCA,0.044231765
RCA,0.053458255
RCA,0.443661958
RCA,0.151315793
RCA,0.503841937
RCA,0.541511774
RCA,0.144927531
RCA,0.276845634
RCA,0.545682132
RCA,0.441176474
RCA,0.467635393
RCA,0.634390652
RCA,0.210848644
RCA,0.412894368
RCA,0.630036652
RCA,0.600000024
RCA,0.697204947
RCA,0.859872639
RCA,0.259936392
RCA,0.669931829
RCA,0.954661548
RCA,0.723404229
RCA,0.623183727
RCA,0.404127926
RCA,0.550458729
RCA,0.612903237
RCA,0.364820838
RCA,0.297397763
RCA,0.20335111
RCA,0.194670618
RCA,0.935852826
RCA,0.919557571
RCA,0.171779141
RCA,0.241863906
RCA,0.756294072
RCA,0.490209788
RCA,0.404227227
RCA,0.115676798
RCA,0.408207357
RCA,0.620632291
RCA,0.04098526
RCA,0.248348743
RCA,0.121264368
RCA,0.687912107
RCA,0.659652352
BAH,0.740740716
BAH,0.807228923
BAH,0.813953459
BAH,0.768421054
BAH,0.790697694
BAH,0.807228923
BAH,0.769230783
BAH,0.807228923
BAH,0.686440706
BAH,0.755102038
BAH,0.816091955
BAH,0.807228923
BAH,0.802325606
BAH,0.423423409
BAH,0.716981113
BAH,0.645454526
BAH,0.716981113
BAH,0.727272749
BAH,0.718181789
BAH,0.522123873
BAH,0.732276142
BAH,0.595724881
BAH,0.687732339
BAH,0.750239253
BAH,0.634758353
BAH,0.823420048
BAH,0.616981149
BAH,0.726679087
BAH,0.906716406
BAH,0.894491136
BAH,0.605018616
BAH,0.446428567
BAH,0.56950295
BAH,0.511487305
BAH,0.580357134
BAH,0.43870014
BAH,0.560915768
BAH,0.53014183
BAH,0.492805749
BAH,0.514986396
BAH,0.501592338
BAH,0.520446122
BAH,0.583556771
BAH,0.521126747
BAH,0.514945626
BAH,0.562007844
BAH,0.87542665
BAH,0.981195748
BAH,0.88278091
BAH,0.895170808
BAH,0.973519504
BAH,0.979759037
BAH,0.933534741
BAH,0.975786924
BAH,0.757015288
BAH,0.973421931
BAH,0.976875901
BAH,0.96852982
BAH,0.788486719
BAH,0.764482439
BAH,0.742498875
BAH,0.459240496
BAH,0.71875
BAH,0.769377053
BAH,0.711215913
BAH,0.514002323
BAH,0.822408199
BAH,0.576422751
BAH,0.608974338
BAH,0.825344086
BAH,0.83229816
BAH,0.622929394
BAH,0.642114758
BAH,0.752136767
BAH,0.821428597
BAH,0.844660223
BAH,0.836879432
BAH,0.781938314
BAH,0.7639485
BAH,0.511936367
BAH,0.76749438
BAH,0.833333313
BAH,0.790909111
BAH,0.825436413
BAH,0.372807026
BAH,0.30480656
BAH,0.227027029
BAH,0.426829278
BAH,0.197290435
BAH,0.378029078
BAH,0.342857152
BAH,0.240806639
BAH,0.272984445
BAH,0.264505118
BAH,0.323076934
BAH,0.319767445
BAH,0.288602948
BAH,0.21107927
BAH,0.293333322
BAH,0.820512831
BAH,0.829521835
BAH,0.837606847
BAH,0.835030556
BAH,0.825999975
BAH,0.816283941
BAH,0.83026582
BAH,0.845041335
BAH,0.833663344
BAH,0.822680414
BAH,0.877419353
BAH,0.873949587
BAH,0.800738037
BAH,0.939903855
BAH,0.954128444
BAH,0.922518134
BAH,0.949886084
BAH,0.754789293
BAH,0.904967606
BAH,0.844537795
BAH,0.797244072
BAH,0.76678443
BAH,0.951276124
BAH,0.868250549
BAH,0.955413997
BAH,0.979310334
BAH,0.973856211
BAH,0.944444418
BAH,0.645833313
BAH,0.61328125
BAH,0.649789035
BAH,0.972972989
BAH,0.780346811
BAH,0.978417277
BAH,0.976923048
BAH,0.776255727
BAH,0.805714309
BAH,0.446107775
BAH,0.438438445
BAH,0.400576383
BAH,0.423880607
BAH,0.430303037
BAH,0.405487806
BAH,0.421052635
BAH,0.424778759
BAH,0.417910457
BAH,0.413249224
BAH,0.426035494
BAH,0.370179951
BAH,0.482598603
BAH,0.467592597
BAH,0.490099013
BAH,0.456475586
BAH,0.418650806
BAH,0.484633565
BAH,0.410256416
BAH,0.407999992
BAH,0.409766465
BAH,0.410256416
BAH,0.402504474
BAH,0.479357809
BAH,0.414872795
BAH,0.610526323
BAH,0.647686839
BAH,0.638655484
BAH,0.661818206
BAH,0.594202876
BAH,0.651245534
BAH,0.570342183
BAH,0.620071709
BAH,0.644927561
BAH,0.613559306
BAH,0.612099648
BAH,0.571874976
BAH,0.635782719
BAH,0.769662917
BAH,0.548076928
BAH,0.654135346
BAH,0.714285731
BAH,0.408536583
BAH,0.754098356
BAH,0.200886264
BAH,0.513011158
BAH,0.433476388
BAH,0.498338878
BAH,0.495145619
BAH,0.371657759
BAH,0.81300813
BAH,0.074964643
BAH,0.196491227
BAH,0.029809222
BAH,0.053527981
BAH,0.319838047
BAH,0.19480519
BAH,0.261421323
BAH,0.874641299
BAH,0.70810312
BAH,0.728680551
BAH,0.867098868
BAH,0.606450796
BAH,0.552233696
BAH,0.549300253
BAH,0.359993041
BAH,0.625584602
BAH,0.707475781
BAH,0.769630492
BAH,0.674860656
BAH,0.681224465
BAH,0.747826099
BAH,0.365546227
BAH,0.783783793
BAH,0.686956525
BAH,0.377358496
BAH,0.506172836
BAH,0.206489682
BAH,0.162241891
BAH,0.764150918
BAH,0.366812229
BAH,0.727272749
BAH,0.622222245
BAH,0.377990425
BAH,0.553718984
BAH,0.175595239
BAH,0.25958702
BAH,0.787037015
BAH,0.333333343
BAH,0.639175236
BAH,0.629921257
BAH,0.352678567
BAH,0.556521714
BAH,0.194690272
BAH,0.251634002
BAH,0.719298244
BAH,0.476510078
BAH,0.773584902
BAH,0.758620679
BAH,0.717391312
BAH,0.779816508
BAH,0.396135271
BAH,0.496183217
BAH,0.733333349
BAH,0.471698105
BAH,0.735849082
BAH,0.524822712
BAH,0.368663609
BAH,0.414507776
BAH,0.245508984
BAH,0.291187733
BAH,0.759036124
BAH,0.241887912
BAH,0.314432979
BAH,0.503184736
BAH,0.388059705
BAH,0.391304344
BAH,0.834572494
BAH,0.815813959
BAH,0.862325609
BAH,0.906716406
BAH,0.956238389
BAH,0.954460979
BAH,0.850885391
BAH,0.811267614
BAH,0.896744192
BAH,0.855940104
BAH,0.888680995
BAH,0.959925413
BAH,0.957249045
BAH,0.943043888
BAH,0.837073147
BAH,0.818867922
BAH,0.82369405
BAH,0.783732057
BAH,0.898130834
BAH,0.8468045
BAH,0.873584926
BAH,0.956033647
BAH,0.936685264
BAH,0.918156147
BAH,0.747169793
BAH,0.734452128
BAH,0.832246065
BAH,0.820415854
BAH,0.84796977
BAH,0.888015687
BAH,0.872778296
BAH,0.864454985
BAH,0.597548544
BAH,0.576536298
BAH,0.735091746
BAH,0.653039813
BAH,0.695557952
BAH,0.833530128
BAH,0.756243765
BAH,0.767720819
BAH,0.596412539
BAH,0.594563961
BAH,0.584832907
BAH,0.640056014
BAH,0.79971987
BAH,0.741144419
BAH,0.706703901
BAH,0.274365276
BAH,0.307446808
BAH,0.26977089
BAH,0.200147703
BAH,0.40526849
BAH,0.481590569
BAH,0.354505181
BAH,0.451249987
BAH,0.439692974
BAH,0.349514574
BAH,0.342688322
BAH,0.342519671
BAH,0.42696628
BAH,0.324587703
BAH,0.476366311
BAH,0.414327919
BAH,0.392319292
BAH,0.446271926
BAH,0.446363628
BAH,0.394825637
BAH,0.42589438
BAH,0.411471307
BAH,0.530528069
BAH,0.444869846
BAH,0.413589358
BAH,0.4118644
BAH,0.462365597
BAH,0.397910744
BAH,0.361799806
BAH,0.404332131
BAH,0.370983452
BAH,0.415261745
BAH,0.501864254
BAH,0.485040784
BAH,0.413644224
BAH,0.444331974
BAH,0.497136325
BAH,0.412081987
BAH,0.481770843
BAH,0.490104765
BAH,0.490752161
BAH,0.568093359
BAH,0.543538034
BAH,0.546553791
BAH,0.497732431
BAH,0.526112199
BAH,0.504873276
BAH,0.55130434
BAH,0.544256091
BAH,0.546168983
BAH,0.538076162
BAH,0.573737383
BAH,0.570666671
BAH,0.978105664
BAH,0.916074574
BAH,0.985748231
BAH,0.983939528
BAH,0.98948878
BAH,0.988049686
BAH,0.973100543
BAH,0.974145889
BAH,0.986551404
BAH,0.982555389
BAH,0.973635495
BAH,0.97555244
BAH,0.983931959
BAH,0.966556787
BAH,0.98470366
BAH,0.986751735
BAH,0.969194293
BAH,0.948387086
BAH,0.964985967
BAH,0.984759092
BAH,0.979611218
BAH,0.976359367
BAH,0.972945869
BAH,0.976373911
BAH,0.459595948
BAH,0.381471395
BAH,0.40605095
BAH,0.268092096
BAH,0.486434102
BAH,0.393133044
BAH,0.359121293
BAH,0.365384609
BAH,0.405442178
BAH,0.328877002
BAH,0.496360987
BAH,0.331201136
BAH,0.330298007
BAH,0.407441854
BAH,0.587976515
BAH,0.496423453
BAH,0.412742376
BAH,0.3405734
BAH,0.342349946
BAH,0.358938545
BAH,0.425766885
BAH,0.428947359
BAH,0.376344085
BAH,0.463340133
BAH,0.444252372
BAH,0.402203858
BAH,0.348086119
BAH,0.278033793
BAH,0.26991871
BAH,0.405839413
BAH,0.345783144
BAH,0.551422298
BAH,0.582294285
BAH,0.466975659
BAH,0.42993632
BAH,0.32407406
BAH,0.208333328
BAH,0.485232055
BAH,0.163240626
BAH,0.160049632
BAH,0.216389239
BAH,0.505862653
BAH,0.333333343
BAH,0.370417207
BAH,0.39834711
BAH,0.324561417
BAH,0.185424358
BAH,0.172862455
BAH,0.211221129
BAH,0.122758619
BAH,0.058005564
BAH,0.284603417
BAH,0.199040771
BAH,0.236994222
BAH,0.236286923
BAH,0.213145539
BAH,0.141968906
BAH,0.208791211
BAH,0.167058825
BAH,0.123818524
BAH,0.203482047
BAH,0.34375
BAH,0.293838859
BAH,0.335526317
BAH,0.187344909
BAH,0.236338794
BAH,0.159533069
BAH,0.178947374
BAH,0.314735323
BAH,0.3995381
BAH,0.236607149
BAH,0.311868697
BAH,0.231638417
BAH,0.180000007
BAH,0.134551495
BAH,0.097204573
BAH,0.360317469
BAH,0.378021985
BAH,0.177804291
BAH,0.360824734
BAH,0.345149249
BAH,0.308192462
BAH,0.250913531
BAH,0.290381134
BAH,0.562945366
BAH,0.381172836
BAH,0.333333343
BAH,0.625806451
BAH,0.600000024
BAH,0.49473685
BAH,0.427672952
BAH,0.557692289
BAH,0.613924026
BAH,0.506024122
BAH,0.573170722
BAH,0.305687189
BAH,0.471326172
BAH,0.5
BAH,0.47897622
BAH,0.437956214
BAH,0.400849849
BAH,0.438848913
BAH,0.48031497
BAH,0.458119661
BAH,0.379120886
BAH,0.521739125
BAH,0.46985817
BAH,0.253456235
BAH,0.43650794
BAH,0.470377028
BAH,0.377204895
BAH,0.489681065
BAH,0.497925311
BAH,0.466302365
BAH,0.399452806
BAH,0.470085472
BAH,0.410060972
BAH,0.507692337
BAH,0.429565221
BAH,0.468123853
BAH,0.429738551
BAH,0.471631199
BAH,0.532687664
BAH,0.483471066
BAH,0.526086986
BAH,0.588039875
BAH,0.418209881
BAH,0.439739406
BAH,0.373937666
BAH,0.3828125
BAH,0.481553406
BAH,0.469642848
BAH,0.494360894
BAH,0.403061211
BAH,0.476653695
BAH,0.639534891
BAH,0.402857155
BAH,0.481617659
BAH,0.471491218
BAH,0.572307706
BAH,0.841772139
BAH,0.471471459
BAH,0.571428597
BAH,0.309139788
BAH,0.334677428
BAH,0.701298714
BAH,0.635627508
BAH,0.63671875
BAH,0.684210539
BAH,0.395348847
BAH,0.685446024
BAH,0.606779635
BAH,0.758293867
BAH,0.436260611
BAH,0.300787389
BAH,0.827751219
BAH,0.439473689
BAH,0.562300324
BAH,0.399515748
BAH,0.685863853
BAH,0.552631557
BAH,0.510574043
BAH,0.46808511
BAH,0.674603164
BAH,0.6171875
BAH,0.584905684
BAH,0.603238881
BAH,0.243553013
BAH,0.386727691
BAH,0.576388896
BAH,0.503246725
BAH,0.377499998
BAH,0.594827592
BAH,0.417366952
BAH,0.786982238
BAH,0.66283524
BAH,0.476340681
BAH,0.473154366
BAH,0.489296645
BAH,0.641221344
BAH,0.460843384
BAH,0.748603344
BAH,0.302631587
BAH,0.481524259
BAH,0.283795118
BAH,0.152029946
BAH,0.521562219
BAH,0.54502368
BAH,0.631217837
BAH,0.73501575
BAH,0.686294436
BAH,0.269478917
BAH,0.363005042
BAH,0.309467465
BAH,0.345316947
BAH,0.718468487
BAH,0.736286938
BAH,0.299102694
BAH,0.515254259
BAH,0.559709251
BAH,0.356474251
BAH,0.443365693
BAH,0.657247066
BAH,0.678617179
BAH,0.753468513
BAH,0.30349794
BAH,0.256410271
BAH,0.592035413
BAH,0.796934843
BAH,0.507321298
BAH,0.804292917
BAH,0.315200806
BAH,0.376098424
BAH,0.331770837
